Start Time (s),End Time (s),Kurtosis D1,Kurtosis D2,Kurtosis D3,Kurtosis A4,Label
1.359906912,61.359906912,1.4049935893832552,-0.20790086677790898,-0.508904896953482,2.206876721142552,0
2.359906912,62.359906912,1.4816389756338584,0.15079380609133297,-0.46524091428143555,2.773962860727961,0
3.359906912,63.359906912,2.3197012671790276,0.04241368953308822,-0.45925440094910774,3.5591827925196062,0
4.359906912,64.359906912,2.0008708020423907,0.12773630501071187,-0.45099450448319534,-0.12252217680807886,0
5.359906912,65.359906912,1.4903810357380038,-0.1743674070714989,-0.5735500110392748,2.129624475934455,0
6.359906912,66.359906912,2.003297040102831,0.17413340126908006,-0.5746086804654293,2.0504680877094223,0
7.359906912,67.359906912,1.5096408917863675,0.07048177241293274,-0.62169749741054,1.589827367623191,0
8.359906912,68.359906912,1.95889761658026,0.4077346759711,-0.4694595184450234,1.3799527903757385,0
9.359906912,69.359906912,1.5400997610757976,-0.12147033340398439,-0.5998577949490587,2.7034707033973175,0
10.359906912,70.359906912,2.0542122557482756,0.21830386932027634,-0.5548187206306014,2.315987910396455,0
11.359906912,71.359906912,2.039143369427732,0.18104179039186352,-0.6483631816372779,2.2232803712970206,0
12.359906912,72.359906912,1.5856303153538365,0.19489575753791932,-0.41534385846628874,1.0285576833435552,0
13.359906912,73.359906912,2.071408991163711,0.09738942331444012,-0.08782838859283126,2.3411705997639363,0
14.359906912,74.359906912,1.5431663410733982,0.010843935848078523,-0.40718346659600035,5.555711299076645,0
15.359906912,75.359906912,2.0911366186476856,0.16287327786803818,-0.6724880820010881,3.217261982264972,0
16.359906912,76.359906912,1.605618181888337,0.16686066149603285,-0.5893509613440413,3.479374728531628,0
17.359906912,77.359906912,2.0366255909073283,0.06618294377214928,-0.6593654226245316,4.260068458034852,0
18.359906912,78.359906912,1.6253830819777058,0.08513977311046927,-0.38015032486977685,1.42386662846532,0
19.359906912,79.359906912,2.094460975485477,0.11800353842438405,-0.32771309401180604,2.4394209109027907,0
20.359906912,80.359906912,1.5455244092354636,0.11771008252622872,-0.6007296683084902,1.451826109384296,0
21.359906912,81.359906912,2.117920105264389,0.22199111805395777,-0.13897104686500272,0.4074975768275402,0
22.359906912,82.359906912,2.1089788961346576,0.1661328245181779,-0.12677986297197075,1.7547857376009226,0
23.359906912,83.359906912,1.689217664935656,0.2590336684010355,-0.32122608490734406,1.3435732692496973,0
24.359906912,84.359906912,2.3118159134150646,0.319680318036335,-0.30561114782489485,2.024850069514595,0
25.359906912,85.359906912,1.6412205673734306,0.06247859010573942,-0.5312481136647587,2.296813955032187,0
26.359906912,86.359906912,2.197135972250879,0.18496753183320225,-0.7424541447586557,3.379037843290569,0
27.359906912,87.359906912,1.6914298694953072,0.3227859982362804,-0.2783737157375117,5.157505958646942,0
28.359906912,88.359906912,2.2267065191798787,0.21059704934203083,-0.32847232853658914,0.8457089677216914,0
29.359906912,89.359906912,1.721791149753642,0.041510507679805464,-0.6692592129170785,1.673222571641105,0
30.359906912,90.359906912,2.1361572885261264,0.3028060510780026,-0.0935264148068864,1.306696183289084,0
31.359906912,91.359906912,1.734864658027889,0.2734402198138097,-0.3784077096771634,2.6138422724807793,0
32.359906912,92.359906912,1.756761842318574,0.35624726446891897,-0.21430075249133518,3.522906547034828,0
33.359906912,93.359906912,2.148737651598898,0.23047811375158256,-0.335456111468031,1.5341751047948051,0
34.359906912,94.359906912,1.8281401813995481,0.055514603097901905,-0.4194866712991394,1.184650493237644,0
35.359906912,95.359906912,2.329022301074607,0.2714088990199124,-0.3489886751026905,1.9186816801074702,0
36.359906912,96.359906912,1.702154629659666,0.49424628812128946,-0.2560733807342399,0.9260987605534448,0
37.359906912,97.359906912,2.2003977320543484,0.239433106706759,0.031147885808209708,2.227674555349269,0
38.359906912,98.359906912,1.8478341740038147,-0.0587321168070738,-0.3469863198822303,3.1210666947885013,0
39.359906912,99.359906912,2.256225138122229,0.17343684872064413,-0.25935760275454767,0.3655455701105481,0
40.359906912,100.359906912,2.348792695606325,0.24021999257195636,-0.4320116276013617,5.238465057776036,0
41.359906912,101.359906912,1.9713857599258828,0.599822128444286,-0.4483935456140671,0.20553141975958855,0
42.359906912,102.359906912,2.5189721132361624,0.41906821272128214,-0.026876440444336236,2.068119943605515,0
43.359906912,103.359906912,2.1323296526481403,-0.19772793358770624,-0.09541003735263276,2.1606950332177695,0
44.359906912,104.359906912,2.3528339769680597,0.3384383937785138,-0.28954140214188895,2.0772723225154506,0
45.359906912,105.359906912,2.2713892468769323,0.4477319304263805,-0.24813686257859713,0.6151485214209234,0
46.359906912,106.359906912,2.4358209790469987,0.31766862240257465,-0.14792883978614446,1.4534981151719704,0
47.359906912,107.359906912,2.230849722268826,-0.2595234160403086,-0.43072408938593565,0.8077773512145758,0
48.359906912,108.359906912,2.289666322082015,0.147802799334376,-0.7145853209195092,1.316712468256024,0
49.359906912,109.359906912,2.253006814633739,0.32283855765425473,-0.31048679774461796,0.17425604297939534,0
50.359906912,110.359906912,2.1385670382475936,0.13855771895878632,0.20167959078276132,0.763933683131746,0
51.359906912,111.359906912,2.1742298190350935,0.1256995208792624,-0.15421868374134817,2.853381597749033,0
52.359906912,112.359906912,2.1466201749662943,-0.270713270751886,0.5420154251027394,0.4861147481706851,0
