Start Time (s),End Time (s),Kurtosis D1,Kurtosis D2,Kurtosis D3,Kurtosis A4,Label
5.620701551,65.620701551,1.411353531016867,-0.7049664476421462,-1.3512436888316244,-0.6922059639449061,0
6.620701551,66.620701551,1.3426935815054364,-0.7039573538036423,-1.3549324974765982,-0.8735995282968112,0
7.620701551,67.620701551,1.3855331677204656,-0.6698250160801091,-1.3481680204325803,0.16209938025386395,0
8.620701551,68.620701551,1.4089811089722843,-0.675501092556611,-1.3193230492264207,-0.3786536284568558,0
9.620701551,69.620701551,1.4497639714334083,-0.7004755747227427,-1.3325985385759074,-1.1350586704956023,0
10.620701551,70.620701551,1.4015928430271973,-0.7301095093443921,-1.2770553334322108,1.2644862707017364,0
11.620701551,71.620701551,1.552518558061478,-0.6985867177493699,-1.2900107830375533,0.526636755760661,0
12.620701551,72.620701551,1.4905137191084714,-0.7044860774958139,-1.3469519528232328,1.6780778607038798,0
13.620701551,73.620701551,1.5815827960041329,-0.5953516256635263,-1.2732478172595978,-0.713664411612875,0
14.620701551,74.620701551,1.5252194036294018,-0.6595957793065104,-1.3497093237361752,-0.37395598834087584,0
15.620701551,75.620701551,1.6280344383248693,-0.6940619176845932,-1.346799555171693,0.31004370683808835,0
16.620701551,76.620701551,1.5385384941554285,-0.741311924072924,-1.2654730505583316,2.3939378142862244,0
17.620701551,77.620701551,1.607568535157121,-0.5431825066529581,-1.3959860410168887,-0.12582176506832843,0
18.620701551,78.620701551,1.4763902215321485,-0.7251756221412022,-1.4427854698594453,-0.34700579446737123,0
19.620701551,79.620701551,1.5328075901566045,-0.7094450597385258,-1.4443912269981258,-0.8190099537711055,0
20.620701551,80.620701551,1.559789278858104,-0.6665923779994607,-1.436498590881708,-0.6039069498918379,0
21.620701551,81.620701551,1.5103994391108122,-0.7480363892675239,-1.432991193943147,-0.23408435435381536,0
22.620701551,82.620701551,1.521245344761284,-0.6959578367180188,-1.3393070553595725,-1.0099362462309744,0
23.620701551,83.620701551,1.6159096628802114,-0.7647202368877397,-1.3932414610065718,-0.26061024283882883,0
24.620701551,84.620701551,1.4963102740492031,-0.5597811197562996,-1.4404220678846609,-0.9779337734780649,0
25.620701551,85.620701551,1.4722008322119713,-0.5011041898142401,-1.4526428628206534,-0.566775083673607,0
26.620701551,86.620701551,1.6591586009250037,-0.7063568012499268,-1.4404373008868065,-1.0810498359294773,0
27.620701551,87.620701551,1.7843905686899113,-0.5787958676147689,-1.3739834759824423,-0.2966025102474741,0
28.620701551,88.620701551,1.38579321970139,-0.7946331503512156,-1.402573858015765,-0.6513228711220718,0
29.620701551,89.620701551,1.838118707340116,-0.5970756318251822,-1.4284316634158238,-0.568822802746777,0
30.620701551,90.620701551,1.6934052114301394,-0.6661917849831571,-1.4090195852919907,-0.3459978426997572,0
31.620701551,91.620701551,1.3344488797118643,-0.7836380780305681,-1.4656871398676352,-0.34369889699926803,0
32.620701550999996,92.620701551,1.7954543320812393,-0.6113377012913959,-1.4632849758921334,-0.2571755600092889,0
33.620701550999996,93.620701551,1.832217938970663,-0.6330457223480925,-1.3818027354019153,-0.545620081904699,0
34.620701550999996,94.620701551,1.3485563437936436,-0.8067440078540105,-1.4378306774566207,-0.3942361299365382,0
