Start Time (s),End Time (s),Kurtosis D1,Kurtosis D2,Kurtosis D3,Kurtosis A4,Label
0.076048613,60.076048613,2.007968410702105,0.4802396074399726,-0.5001189146080147,0.9205290585369719,0
1.076048613,61.076048613,1.9264752113952888,0.5346515410758883,-0.31112344261336,0.37158640605814686,0
2.076048613,62.076048613,1.9966596220813795,0.3100133589683671,-0.30036856059947903,3.1649305398569796,0
3.076048613,63.076048613,2.00086511496713,0.2632290206073895,-0.44538250003447066,1.7923312437259789,0
4.076048613,64.076048613,1.926466074991577,0.1131576031444439,-0.5186308624466149,0.6477954673797934,0
5.076048613,65.076048613,2.1070786911889714,0.4818402315872192,-0.20764234457677144,4.593604311870554,0
6.076048613,66.076048613,2.1172716449022984,0.5517000396484559,-0.4484423795948147,2.998586374569906,0
7.076048613,67.076048613,2.012764038127645,0.2273897396614717,-0.6250331295896054,4.247167518671677,0
8.076048613,68.076048613,1.9588031315402699,0.2057912982746588,-0.06076360617588028,2.260709786190687,0
9.076048613,69.076048613,2.1025962816901638,0.33173075062145996,-0.38621758981572585,1.7822323414681929,0
10.076048613,70.076048613,2.0976106329646855,0.4340532712088212,-0.3244019706678034,2.753042913209655,0
11.076048613,71.076048613,2.081191663201648,0.3971453331761272,-0.19517056711279723,2.160130276379385,0
12.076048613,72.076048613,2.1210649138143074,0.14479399161187168,-0.5627029541817667,4.971666652330522,0
13.076048613,73.076048613,2.0700043687485934,0.12569004386670635,-0.5272005235605293,2.608976147222833,0
14.076048613,74.076048613,2.13205608016927,0.4055524200150611,-0.3048387854153187,2.9281904369786798,0
15.076048613,75.076048613,2.131292432753117,0.38182611021825963,-0.3773108065476989,1.2718890836937105,0
16.076048613,76.076048613,2.120361181642961,0.3389316919702763,-0.41528534476145396,2.644587977361553,0
17.076048613,77.076048613,2.127100601903723,0.26202606165194764,-0.3905263242801982,2.998718984885306,0
18.076048613,78.076048613,2.2297853526257896,0.3002683276231619,-0.3636768195156357,5.692645123850648,0
19.076048613,79.076048613,2.1291622493529125,0.38598476872336374,-0.3937666487754008,1.131368266128721,0
20.076048613,80.076048613,2.0930201897814458,0.42321513670630573,-0.39210936646877537,2.578424064928779,0
21.076048613,81.076048613,2.141423519678649,0.22540883535621514,-0.09239686857054652,1.2365167667887738,0
22.076048613,82.076048613,2.267882825604886,0.20203877618297605,-0.5825119673508614,0.059582532651577313,0
23.076048613,83.076048613,2.0436371830474958,0.2613413751688336,-0.4617262566947864,2.769719254153622,0
24.076048613,84.076048613,2.3443988034511953,0.5576634269555383,-0.26384893634464923,2.722292839283762,0
25.076048613,85.076048613,2.062525239221924,0.35774282409255154,-0.6503063183592457,5.797765237860149,0
26.076048613,86.076048613,2.3674696504200705,0.3398681415751921,-0.33327454624475283,4.181798377510234,0
27.076048613,87.076048613,2.1479388360566976,0.373898035348192,-0.32155275189737287,2.0200482510396345,0
28.076048613,88.076048613,2.235742723432476,0.30500396727037904,-0.5064524652051556,1.6175949483535348,0
29.076048613,89.076048613,2.087854620184676,0.4138392353914804,-0.23595884162199976,2.896063739482331,0
30.076048613,90.076048613,2.2466773279930115,0.25940520269013945,-0.4651791465356774,3.727764191502555,0
31.076048613,91.076048613,2.125994028511829,0.3814193385782949,-0.408770806015494,2.9551954822074755,0
32.076048613,92.076048613,2.164859061116627,0.35507317685926276,-0.382719316462675,1.9558452062743106,0
33.076048613,93.076048613,2.180081775582839,0.3338713848619186,-0.3495560880002775,2.0875158758833825,0
34.076048613,94.076048613,2.181262672643963,0.38691254296505617,-0.2241791935027848,3.7271221939565002,0
35.076048613,95.076048613,2.2132228470922533,0.3521116158969848,-0.2378075689524386,3.640868292327582,0
36.076048613,96.076048613,2.3169604634268426,0.29506743193344853,-0.3419632137589863,3.0091059127163753,0
37.076048613,97.076048613,2.0194205907089895,0.3590010281187461,-0.43087760230939054,3.7677862578070176,0
38.076048613,98.076048613,2.3982766120652252,0.4847167398225496,-0.13631564203626922,0.7161631327368281,0
39.076048613,99.076048613,2.09416000650847,0.23688318556927168,-0.5226194529364792,2.1406637020513397,0
40.076048613,100.076048613,2.6378163555965175,0.42703338260140455,-0.5551988251698852,1.4313094170050267,0
41.076048613,101.076048613,1.9192069790521256,0.3585585520209844,-0.22650386581902815,0.5335791753179295,0
42.076048613,102.076048613,1.9648413684596422,0.5192657996558805,-0.10734020412261991,3.4738966568118776,0
43.076048613,103.076048613,2.45742011107039,0.5447617751038667,-0.4395483522084307,1.1463888452315638,0
44.076048613,104.076048613,1.9442465680420984,0.13925595680799407,-0.4970589838881052,4.322732872324467,0
45.076048613,105.076048613,2.4115548885980598,0.321946950999878,-0.4551153697005783,4.540416282707701,0
46.076048613,106.076048613,1.8694107685724477,0.6384355521270826,-0.23732115774976936,3.7637929779755517,0
47.076048613,107.076048613,2.8761741378652594,0.4961646162725484,-0.3571491417647712,0.9627200299701051,0
48.076048613,108.076048613,1.8672465204039312,0.07900432236862986,-0.5157631123783304,2.9616549480976486,0
49.076048613,109.076048613,2.4639881307136484,0.45646368243803614,-0.3440072469152371,1.1923545875167418,0
50.076048613,110.076048613,2.011103320736221,0.5736510002399906,-0.12880308873148394,3.896590675394978,0
51.076048613,111.076048613,1.9732900766659434,0.4124094358398511,-0.16880388174603578,2.0421703353037683,0
52.076048613,112.076048613,2.4288660779179905,0.3857802932220773,-0.6020453785206441,4.769226077795287,0
53.076048613,113.076048613,1.8916087870301137,0.12524538763903825,-0.251025421601625,3.7485596764692106,0
