Start Time (s),End Time (s),Kurtosis D1,Kurtosis D2,Kurtosis D3,Kurtosis A4,Label
0.075069427,60.075069427,1.9203998765814685,-0.34048650589419793,-0.6856875872344181,4.016963839228332,0
1.075069427,61.075069427,1.8557293224140095,-0.4053282068987216,-0.656456647401988,5.0421713290737245,0
2.075069427,62.075069427,1.7375310745199508,-0.430009110273474,-0.6079758642303581,1.6254250179905245,0
3.075069427,63.075069427,1.892068920426392,-0.3418582721261001,-0.6969202566973278,6.201035972353212,0
4.075069427,64.075069427,1.7761065063592518,-0.2108754363645171,-0.6575560290709279,2.5282313568724994,0
5.075069427,65.075069427,1.75895641440398,-0.34521752857167876,-0.872775318500095,2.8565821284867727,0
6.075069427,66.075069427,1.8490996469424816,-0.3970694125215055,-0.672120680707442,0.7716228240087957,0
7.075069427,67.075069427,1.8952416388757607,-0.36376771231265526,-0.901571518015484,1.8569681763086399,0
8.075069427,68.075069427,1.6877018809646582,-0.39830073224026297,-0.8293066681137558,1.3963467324903354,0
9.075069427,69.075069427,1.8259964566258402,-0.3329929122574464,-0.9114791110508289,2.1601933152136468,0
10.075069427,70.075069427,1.887912082594263,-0.33613684347545014,-0.7566950789286415,3.5006601187556923,0
11.075069427,71.075069427,1.8418834455367588,-0.411538151766659,-0.7169347800861616,1.0014812283434962,0
12.075069427,72.075069427,1.730664847142454,-0.36010021696200667,-0.6232360209367505,7.8743454622020455,0
13.075069427,73.075069427,1.8212081603213868,-0.2024241065697292,-0.5803886894296855,2.670593866248394,0
14.075069427,74.075069427,1.7636557232776386,-0.3529331873381243,-0.5838640837164992,6.005116268632648,0
15.075069427,75.075069427,1.9030590053634118,-0.4308218097903027,-0.47172339751628334,4.247188806445563,0
16.075069427,76.075069427,1.9386596470721704,-0.5003898674832761,-0.6459679771896245,3.1708451883682303,0
17.075069427,77.075069427,1.7923886145357457,-0.21927169298609428,-0.6340925196689167,6.130091296206693,0
18.075069427,78.075069427,1.8140484977450502,-0.11345364005407044,-0.716545972438337,4.168913630449169,0
19.075069427,79.075069427,1.9238707097450618,-0.38083660623451765,-0.7221301999557843,5.27244865190389,0
20.075069427,80.075069427,1.7942565495386562,-0.5430591734960459,-0.6787394611726643,2.2423291536392975,0
21.075069427,81.075069427,2.0446149348905225,-0.2203987729881436,-0.7121690704254631,2.154940493813677,0
22.075069427,82.075069427,1.8736733881997711,0.025685898830672294,-0.7914502987574736,2.7105549710926606,0
23.075069427,83.075069427,1.8077556015828193,-0.44898124958010177,-0.8134244067494567,2.329454524583576,0
24.075069427,84.075069427,1.7834395818033881,-0.5907514230111044,-0.6613601764652093,7.839026360481961,0
25.075069427,85.075069427,1.8537375651269858,-0.31733785161988903,-0.6514220216111335,4.9291528919311745,0
26.075069427,86.075069427,1.9742743286595443,-0.23445206063000468,-0.7143630191809534,3.715434131479727,0
27.075069427,87.075069427,1.7332804205289696,0.04133628518661281,-0.5372638177085061,1.5629576251974235,0
28.075069427,88.075069427,2.0295332428565773,-0.3668354089553243,-0.49834836702911334,5.1457499794802555,0
29.075069427,89.075069427,1.627583317198642,-0.5025017618247651,-0.6806062033381854,2.29711661298595,0
30.075069427,90.075069427,2.0685117735355822,-0.3672135493878006,-0.8219843767735826,5.673798090167386,0
31.075069427,91.075069427,1.6283157328518856,-0.04419227411877147,-0.8299942745739197,2.3299848082107673,0
32.075069427,92.075069427,2.0961515969184887,-0.29085925144199765,-0.5489875255938506,3.292413569855573,0
33.075069427,93.075069427,1.5487601132155966,-0.3462835823170729,-0.47738405400201556,1.8020808505696433,0
34.075069427,94.075069427,2.117035637458077,-0.43283792123222664,-0.6371562032894893,0.827329696771379,0
35.075069427,95.075069427,2.227986013139523,-0.38893774273652726,-0.5234923748814593,2.522513633772869,0
36.075069427,96.075069427,1.503833990183872,-0.0007420075648432167,-0.37929756696911987,1.4759525908237485,0
37.075069427,97.075069427,2.125164125602865,-0.14621959724243405,-0.7526492889907797,0.9470584740744736,0
38.075069427,98.075069427,1.5336199932183536,-0.4451473139997595,-0.5473793172809991,1.2343970687090895,0
39.075069427,99.075069427,2.0801088758349318,-0.3774399327459217,-0.8546001328110133,1.1673506999974066,0
40.075069427,100.075069427,1.504036516503235,-0.04804264663530455,-0.9256606207215179,0.41306349364057926,0
41.075069427,101.075069427,2.1143667572412443,-0.24282443251312857,-0.781797573513904,0.18062062703007875,0
42.075069427,102.075069427,1.6122813207842972,-0.42308583151299617,-0.6546953218376643,0.8790607394097947,0
43.075069427,103.075069427,2.011352224426524,-0.3772959982951911,-0.5854862145222031,2.658484689127322,0
44.075069427,104.075069427,2.1430720496192572,-0.3115197191416623,-0.5293425421695557,-0.28314986262794184,0
45.075069427,105.075069427,1.4256652811531998,-0.18334516755729258,-0.4995722406061005,0.4341895418893338,0
46.075069427,106.075069427,2.1974586600282606,-0.22816335010363975,-0.5086167483277224,1.6745432240836502,0
47.075069427,107.075069427,1.5690147399434835,-0.40550635057449647,-0.7520103149465593,0.4826141011040517,0
