Start Time (s),End Time (s),AVG Peak,STD Peak,AVG Trough,STD Trough,MAX Amplitude,Total Power,Label
2.63,12.629999999999999,1.6250829196311063,1.2353933774198944,-0.9684549844330989,1.4127347991116748,44862.0,6296966940.0,0
3.63,13.629999999999999,0.8123732235626364,1.2427434894734841,-1.4663237375958502,1.0675615870934638,49488.00282425326,6272425910.0,0
4.63,14.629999999999999,1.0082357025392068,1.301172240915369,-1.1675510256930568,1.159922744283636,55254.95808843905,6638143351.000001,0
5.63,15.629999999999999,1.5852700553351735,1.3137234916657219,-1.72219501669272,1.3477352084370284,56360.900033649974,6537388223.0,0
6.63,16.63,2.333570889225494,1.0887047089741686,-0.7992950038047743,2.128013284823407,51559.68764048253,5873614977.000001,0
7.63,17.63,1.164158395068877,1.1323456518024886,-1.2118572599770638,1.3629847968706303,47543.75308738097,5870615843.0,0
8.629999999999999,18.63,2.4609667919204443,0.9083628370636495,-0.5531188166436343,2.1306126838373336,41390.17729220899,5822088989.999999,0
9.629999999999999,19.63,2.150437457428001,1.2667692200628433,-0.9494191846548249,2.01358950316401,36826.05344451928,5106762731.999999,0
10.629999999999999,20.63,0.7473820937298291,1.2252182995264027,-1.1920706498906566,1.0069804859903548,46655.90358836336,5180578008.000002,0
11.629999999999999,21.63,2.048577591340963,1.2647010370007514,-1.1473192008101014,1.9127006746640334,50992.88963577032,4767978015.000001,0
12.629999999999999,22.63,0.38573574249461046,1.1836108950303876,-1.2780727568001922,0.8822543330904465,53885.378521251485,4954626812.0,0
13.629999999999999,23.63,2.027013389171379,1.15502635009927,-1.3489184159921261,1.8228202613450564,51234.53214558436,5254645613.0,0
14.629999999999999,24.63,1.9675816922696698,1.3078540088291042,-1.6041800504452326,1.6384579235865313,46985.52143932071,4949032866.000002,0
15.629999999999999,25.63,0.7468374379129817,1.4091632096221516,-1.6582077453471524,1.0137139064268703,46136.024171191006,4900303217.0,0
16.63,26.63,0.29156676463115494,1.1084907975131468,-1.2398451439499851,0.7908380406291479,45549.89253976744,5144246328.000001,0
17.63,27.63,1.7659874042076997,1.2414244114358515,-1.3981200919821941,1.5326561028421886,46755.69583893616,5101685194.999999,0
18.63,28.63,1.8233769413635583,1.344240121998051,-1.592178265457774,1.4825110170598121,49835.263395819406,5114202170.999998,0
19.63,29.63,0.3361542780521979,1.0485997974827104,-1.1650489840569014,0.9241609586152106,53245.21897230382,5187657277.999999,0
20.63,30.63,1.9978179359264299,1.2867119606624342,-1.4463611285321585,1.6368120146465097,55966.999649292724,5141874771.000001,0
21.63,31.63,1.6157270086353432,1.4210610387729747,-1.6309944826447682,1.3686213772284388,58123.60930869407,5222576064.000002,0
22.63,32.629999999999995,1.628627630929554,1.2810200470804487,-1.2155494687642192,1.5882614111540414,57237.25021958301,5231871595.0,0
23.63,33.629999999999995,2.2230534992412965,0.9648649887829832,-0.9794360497968625,2.0689692560892445,49615.78535963718,4722604335.999999,0
24.63,34.629999999999995,0.5561772226996844,1.1319386438339742,-1.4042940215649116,0.9026912144516621,40172.82003338854,4790374076.0,0
25.63,35.629999999999995,0.9785748939465979,1.2118638418020207,-1.431071554235353,1.1051521602249272,33402.02154836573,4715133045.999999,0
26.63,36.629999999999995,1.1719814234864814,1.4157594934592568,-1.6882816779304408,1.1017442290054416,43675.74593236532,4528514228.0,0
27.63,37.629999999999995,1.3044494438010237,1.2723639535278755,-1.2737316375875936,1.2453799510258141,48554.38566863973,4624222547.0,0
28.63,38.629999999999995,1.3131070769356366,1.2178773679734185,-1.5020090531890056,1.1300476419812582,49311.31805177287,4500618427.999999,0
29.63,39.629999999999995,2.4167955376521557,1.0723276757148341,-1.2929461366724626,2.008876261920383,47927.16879106071,4396957373.999998,0
30.63,40.629999999999995,1.0394986962614923,1.2183464389631031,-1.2828453685289996,1.1754915971390645,45871.86583225377,4465774346.000001,0
31.63,41.629999999999995,1.283433377795817,1.2718549617645063,-1.490459650347668,1.2925735197263954,39716.17854064489,4408570100.0,0
32.63,42.63,2.4445773823775787,0.7680034679978877,-0.7227596563994637,2.1422185138433534,33905.77117285553,4247148653.0000005,0
33.63,43.63,0.9182459242154029,1.2213025454022888,-1.1869704373306598,1.0529594367546875,40883.01728738014,4399478189.999999,0
34.63,44.63,2.2388174273171573,1.0179167549681927,-1.129118184541106,1.9172047419525884,46088.49147976263,4238784487.999999,0
35.63,45.63,0.7879806127629718,1.3103710325145872,-1.5308770206321836,0.95157942443885,48027.18444595026,4280300200.9999995,0
36.63,46.63,2.058984438200221,1.2162254936549797,-1.271317187619237,1.7207416053158109,44420.39580927155,4203407536.9999995,0
37.63,47.63,2.09608865729339,1.1058702810009151,-1.330351769769229,1.6937374218605188,38850.67882308774,4011431015.9999995,0
38.63,48.63,1.778862107837932,1.2596270506745255,-1.7710959545284537,1.2773956819511068,40026.12076369483,4147641116.0000005,0
39.63,49.63,1.0788677894670653,1.1082357509661904,-1.4615428286415575,1.0481230426273738,41674.03707690648,4235948639.0,0
40.63,50.63,1.8192948233257105,1.181083508385784,-1.8084742604985946,1.3893479098500339,41601.91618451666,4145938055.9999995,0
41.63,51.63,1.6709048783328493,1.2739905099851823,-1.4223449831393107,1.4252698106718178,42924.35811867139,4075987630.999999,0
42.63,52.63,1.3362224777353662,1.2727462019380917,-1.5658202211759091,1.0721373680337827,45228.657228224,4126117796.0000014,0
43.63,53.63,1.7351648407165934,1.1385190056704297,-1.7479162418993754,1.094154690652295,46565.412551514215,4188631790.000002,0
44.63,54.63,1.6749350446597704,1.086189722305754,-1.641033117943649,1.0644932423276332,46193.06358495212,4137127257.0,0
45.63,55.63,0.6440132978934029,1.0527837790304972,-1.136415301920916,0.9797129121024446,44236.80039751721,4133838615.0000005,0
46.63,56.63,1.1833478882789243,1.328207270862695,-1.6431790852395793,1.071220890607258,44193.34624184546,4276134142.9999995,0
