Start Time (s),End Time (s),AVG Peak,STD Peak,AVG Trough,STD Trough,MAX Amplitude,Total Power,Label
5.62,15.620000000000001,1.2754913689957488,1.5960677981173435,-1.4391321668606212,1.4080486060348953,21591.36010853906,899686202.9999996,0
6.62,16.62,1.2626435769314794,1.437727282495417,-1.7475618453746016,1.2272934587326494,20474.0536531692,932017466.0000005,0
7.62,17.62,2.199787692804915,0.8177826864734763,-0.7203047137033787,2.064152747779062,15682.281150613593,1180032772.0,0
8.620000000000001,18.62,1.3029529810403384,1.1938120628213431,-1.6831531593406517,0.9217956131672885,16660.59735964258,1334191521.9999995,0
9.620000000000001,19.62,1.5976021849772681,1.2834194380314603,-2.0411998371803395,1.1640279113027299,17074.125368859102,1329119045.9999995,0
10.620000000000001,20.62,1.371776798649255,0.9952921315020247,-1.7652863680470219,0.8209757658471359,18834.92720577521,1319253651.0000002,0
11.620000000000001,21.62,1.1509769185053726,1.266811738890118,-1.587850990480363,1.1913361394013782,17379.764380313136,1393191766.0,0
12.620000000000001,22.62,1.2535992139963548,1.3670307920793767,-1.5957137298042452,0.9146801081675823,19131.673949995366,1412665099.9999998,0
13.620000000000001,23.62,1.209651291954159,1.1024422799881737,-0.9391347770534368,1.201021828342198,19495.58710328915,1484034758.9999998,0
14.620000000000001,24.62,2.4116263639065187,0.5896704397156389,-1.24607923134073,1.888837862512817,18406.94420364311,1423545058.0,0
15.620000000000001,25.62,0.6633589934063855,1.408980738862957,-1.3708933229771771,0.8203110800661944,22189.712390002784,1513865068.0,0
16.62,26.62,1.5111196130007485,1.4887781578196506,-0.9525458916179893,1.7305627144298341,22769.75892017312,1514933340.9999998,0
17.62,27.62,0.44655805168809176,1.629009230612119,-1.387859385955671,1.3923076299096286,21459.105967170937,1302238462.9999998,0
18.62,28.62,1.3020443389653935,1.679574561870893,-1.4841731029797742,1.565261685220324,19326.8751544347,1204946170.9999998,0
19.62,29.62,0.8979762994213079,1.3771195068339728,-1.5660563847756306,1.2290698186677702,23284.352987650374,1229136034.9999998,0
20.62,30.62,1.8967805674329334,1.0789888026026597,-0.5330548016315212,1.9671655133515382,26399.18160158334,1293801582.0,0
21.62,31.62,2.0063048928835627,1.0826251164243836,-1.0435391198559445,1.91957868664433,27288.040259254703,1200336836.0000005,0
22.62,32.620000000000005,1.7794796233332653,1.134676090385514,-1.1633571582692193,1.6959313164529115,27944.69387711111,1205853165.9999995,0
23.62,33.620000000000005,1.640485782394555,1.3881673068088463,-0.8592124684798191,1.7776047496341796,25831.263318619447,1144175912.0000005,0
24.62,34.620000000000005,1.0912280800681142,1.2283121603437046,-0.8048384731924518,1.2069093594348457,22548.056164049944,1238537819.9999998,0
25.62,35.620000000000005,1.5498661488329613,1.4221959181195338,-1.0482750742592677,1.880536935070909,18387.39585201288,1159788971.9999998,0
26.62,36.620000000000005,0.41433316133430453,1.181249592675352,-1.386612658152083,1.1348956367231204,19783.690587833295,1188179434.0,0
27.62,37.620000000000005,1.460727585774688,1.5088416438360153,-1.0267982908372153,1.7481607565265527,22656.591723128175,1164501971.0000002,0
28.62,38.620000000000005,0.6902884458673775,1.413320158636403,-1.2277299231797614,1.1598150882811742,26069.15541933846,1238989202.0,0
29.62,39.620000000000005,1.6346405935168957,0.9243508854504267,-0.5796508122301625,1.2773016685424445,26953.401803026944,1232819498.0000002,0
30.62,40.620000000000005,1.327677020011804,1.345717333717852,-1.4056713164615358,1.4339185506135659,27495.025325054994,1172960628.0,0
31.62,41.620000000000005,0.9773458706017641,1.4273807639232439,-1.342291134947307,1.1115150369333473,27443.31617425507,1159304168.0000002,0
32.62,42.62,1.1501372196922584,1.4984734717235157,-1.010659013158129,1.4583409776101823,27487.68442331241,1172772930.0000005,0
33.62,43.62,1.1328540608712063,1.5532715508050272,-0.913387779306468,1.7424036287641562,27759.998752345557,1155159047.0,0
34.62,44.62,1.4362799427026671,1.2289248430655104,-1.2716750491881839,1.4174919306033655,27767.57644017904,1074711196.0000002,0
35.62,45.62,1.2073580195861675,1.5027520115478772,-1.268963497461975,1.6155729744792293,27187.96266583276,1095687115.0,0
36.62,46.62,1.7712667583671262,1.503378430637471,-1.592416287194946,1.3715445584601924,23663.362630226715,1111200048.0000002,0
37.62,47.62,0.8520547081499201,1.2681679860948967,-1.5935030343615084,1.096607441722021,18887.759103052747,1114320387.0,0
38.62,48.62,1.581951742450862,1.4920752621501518,-1.0826615413828475,1.8375345341044558,18465.929315191104,1064302076.0000004,0
39.62,49.62,1.1446268306445424,1.2814465121606906,-1.2941138044379787,1.042562111214976,21884.17181449735,1068845939.0,0
40.62,50.62,1.67356976550586,0.9394711551451881,-1.7735371820943273,0.9044668403245094,22467.111944815842,1054334013.0000004,0
41.62,51.62,1.379330104180605,1.5234647310882392,-1.104052548233125,1.683949978064858,21202.98912374756,1038129459.0,0
42.62,52.62,1.329967759113298,1.7354715828497786,-1.6290553354078707,1.5099674887042722,19391.89765943483,1022494337.0000002,0
43.62,53.62,1.1626542409688712,1.4888247392607719,-0.9702234708880193,1.5873500886718082,19342.89271326595,1070586420.0000001,0
44.62,54.62,1.5764600444148733,1.7225144789335416,-1.0564537261882294,1.7857782780314473,19805.198593740457,1063844123.9999998,0
45.62,55.62,0.6904715140727434,1.1735653703821338,-0.8643185740403427,1.139543410391222,22642.5884414154,1076753737.9999998,0
46.62,56.62,1.4911608990529739,1.5977355916225706,-1.208728126806426,1.8519049492364252,24762.809079367446,1045799111.0000002,0
47.62,57.62,1.5937083376657941,1.2584545002270286,-1.2457206755231287,1.82359596326507,26814.5503103648,1068582077.0000004,0
48.62,58.62,0.355621094592716,1.1504881205418855,-0.9280405363083702,0.9796736585068192,26863.182687778375,1048326285.9999999,0
49.62,59.62,1.0638771525556818,1.8036337688186337,-1.248472009375759,1.485342534754034,25931.70308412247,1034234063.0000002,0
50.62,60.62,1.1204620231468643,1.5980884819447227,-1.174404609114994,1.439515257878606,25512.952326599305,1028060048.9999998,0
51.62,61.62,1.4734217911201344,1.3791519112717832,-1.1693706316824892,1.598338233070007,25584.241231857217,1044212073.9999999,0
52.62,62.62,1.7936632314160983,1.3761047117228142,-1.5851497851816976,1.4911431555027341,20520.52570557438,1090085433.0,0
53.62,63.62,1.089079405510711,0.9897538605216314,-1.0628865788389932,0.9962658158877852,16164.015453525877,1090255349.9999998,0
54.62,64.62,1.5919817008345578,1.2257676434031,-1.6044203393349896,1.2804107769454727,16080.611852908949,1064594087.9999999,0
55.62,65.62,1.8084392404998955,0.9497320581115832,-1.8232203379064755,1.042477854008247,16731.366818301434,1088327757.9999998,0
56.62,66.62,1.4080982900418062,1.3465219372843011,-1.8712984246774584,1.1819143816909186,17660.181438389303,1133420225.0,0
57.62,67.62,1.4386185336407347,1.29146243561343,-1.3659541159199093,1.2378014148566525,20503.80148543353,1117052466.0,0
58.62,68.62,1.5797392684224194,1.5332733238118006,-1.5507830515641325,1.6901430900238281,22148.015191434897,1125566797.0,0
59.62,69.62,0.9217995230179076,1.4670300871601338,-1.3251057275892018,1.0638951814916704,19474.962519829227,1143217380.0,0
