Start Time (s),End Time (s),BPM,AVG Interval (s),STD Interval (s),Amplitude,Time V2P (s),Label
1.359906912,61.359906912,91.0,0.6538852162000001,0.058597811254544836,1479.0947204968945,0.5115740013956042,0
2.359906912,62.359906912,92.0,0.6541808673186813,0.05803020960208988,1463.5888676540849,0.5115635057362635,0
3.359906912,63.359906912,91.0,0.6555602841444444,0.05733369668473846,1454.6009316770185,0.5106961937802196,0
4.359906912,64.359906912,91.0,0.6565456390666666,0.057143122937540626,1445.3406593406594,0.5113661475666665,0
5.359906912,65.359906912,91.0,0.6569955296333334,0.05959289110968375,1430.5714285714287,0.5135919839111109,0
6.359906912,66.359906912,92.0,0.6576966636703296,0.05940501850260449,1422.5324892498807,0.514106342054945,0
7.359906912,67.359906912,91.0,0.6578854905666667,0.057290739025992445,1418.164835164835,0.5122566596,0
8.359906912,68.359906912,91.0,0.6588515811444444,0.05819583829827346,1409.8131868131868,0.5137628358901096,0
9.359906912,69.359906912,91.0,0.6587726990333334,0.060084209943309555,1404.4945054945056,0.5128740180666663,0
10.359906912,70.359906912,91.0,0.6595554298888889,0.0604446643588235,1399.9293040293041,0.5123171171111108,0
11.359906912,71.359906912,91.0,0.6614518934444444,0.05873796019492413,1393.043956043956,0.5155449365555553,0
12.359906912,72.359906912,91.0,0.6614400811111112,0.06025154920412258,1392.3095238095239,0.5155267638888887,0
13.359906912,73.359906912,91.0,0.6618858576666666,0.05851000135247921,1385.3296703296703,0.5159710039999997,0
14.359906912,74.359906912,90.0,0.66347553752809,0.06053836071299652,1393.0666666666666,0.5150113993258425,0
15.359906912,75.359906912,90.0,0.6651667342696628,0.06111647083100151,1403.1,0.5157945347191008,0
16.359906912,76.359906912,91.0,0.6645577827777779,0.06284557393265343,1411.2982905982906,0.5163921014444443,0
17.359906912,77.359906912,90.0,0.6657307389887641,0.060443933160644385,1407.9,0.5172469351685391,0
18.359906912,78.359906912,90.0,0.6675248119101124,0.059205705077567845,1404.872784019975,0.5159092649438201,0
19.359906912,79.359906912,89.0,0.6696568700000001,0.059819958260190986,1402.083645443196,0.5181489156179775,0
20.359906912,80.359906912,90.0,0.6696714604494383,0.058476611235941466,1404.070661672909,0.5175952485393258,0
21.359906912,81.359906912,89.0,0.6714748739772727,0.05817353346486158,1397.8764044943819,0.5193898111363635,0
22.359906912,82.359906912,89.0,0.6727218384090908,0.054390409339867156,1400.6193508114857,0.5189291013483145,0
23.359906912,83.359906912,89.0,0.6728387149999999,0.05432798070773784,1402.7752808988764,0.5216376838636362,0
24.359906912,84.359906912,89.0,0.67421194375,0.05692940098314782,1407.1011235955057,0.5211741899999996,0
