Start Time (s),End Time (s),BPM,AVG Interval (s),STD Interval (s),Amplitude,Time V2P (s),Label
2.920237541,62.920237541,84.0,0.7138476227951808,0.0652593765486824,2183.063399778516,0.5729688034705884,0
3.920237541,63.920237541,83.0,0.7147513977439025,0.06675138037676252,2192.706874557052,0.5759319727261907,0
4.9202375410000005,64.920237541,84.0,0.7157830589156626,0.06518318258987624,2178.5619047619048,0.5747953169647059,0
5.9202375410000005,65.920237541,84.0,0.7167505269759036,0.06524630439984376,2188.7025210084034,0.5787888261309523,0
6.9202375410000005,66.920237541,83.0,0.7176809136707316,0.06670685867643097,2173.4032600992205,0.5750074024523808,0
7.9202375410000005,67.920237541,84.0,0.7196441012289156,0.06583508928322623,2187.059523809524,0.5816863440952379,0
8.920237541,68.920237541,83.0,0.721102790097561,0.06708882509724835,2182.829747561675,0.5824319115903613,0
9.920237541,69.920237541,83.0,0.7215944731707317,0.06569205528731432,2174.7920252438325,0.5842456593975901,0
10.920237541,70.920237541,83.0,0.7264737356097561,0.06310192997579993,2178.132530120482,0.5876356354216865,0
11.920237541,71.920237541,83.0,0.7265803756097561,0.06309931827546085,2168.628944348824,0.58919348253012,0
12.920237541,72.920237541,82.0,0.7265436177777778,0.0623236336745591,2153.735481997677,0.5882427036144574,0
13.920237541,73.920237541,83.0,0.7270723785365854,0.06350500787749806,2162.6746987951806,0.5902824378313251,0
14.920237541,74.920237541,83.0,0.7269562395121951,0.06212203700876837,2173.289156626506,0.5949178764634144,0
15.920237541,75.920237541,82.0,0.725061934691358,0.06440274062270801,2169.987804878049,0.5919040755555552,0
16.920237541,76.920237541,83.0,0.7240262352439024,0.06392181488496243,2166.867469879518,0.5905168179268289,0
17.920237541,77.920237541,82.0,0.724082531728395,0.06292806610642206,2161.624742873935,0.5914917434146336,0
18.920237541,78.920237541,83.0,0.7245111,0.06403480261959096,2158.9703203056124,0.5919722120731703,0
19.920237541,79.920237541,83.0,0.7245021564634145,0.06402978364180173,2154.3253012048194,0.5919673070731701,0
20.920237541,80.920237541,82.0,0.7249348517283951,0.06422540322646315,2151.503085512783,0.5924439495121947,0
21.920237541,81.920237541,82.0,0.7255646181481482,0.06441861734896671,2150.4024390243903,0.5927129916049378,0
22.920237541,82.920237541,83.0,0.7269491625609756,0.06357871250202136,2149.7469879518076,0.5952414337804873,0
23.920237541,83.920237541,82.0,0.7270344922222223,0.06404254680271779,2148.8322068762855,0.5952380232926824,0
24.920237541,84.920237541,82.0,0.7265422461728395,0.06363456401571234,2146.9146341463415,0.5941972385185179,0
25.920237541,85.920237541,83.0,0.7254877671951219,0.06186087764724952,2143.759036144578,0.593777468170731,0
26.920237541,86.920237541,83.0,0.7254876595121952,0.06325240630941137,2142.855421686747,0.5927988063414628,0
27.920237541,87.920237541,82.0,0.72357986,0.06315602887682868,2138.378048780488,0.5907276682716043,0
28.920237541,88.920237541,83.0,0.7235343921951221,0.06237680850766139,2134.710843373494,0.5908446696341458,0
29.920237541,89.920237541,83.0,0.7246248896341463,0.06445614437941201,2134.3975903614455,0.5919428139024384,0
30.920237541,90.920237541,82.0,0.7240772040740742,0.06328447498829334,2131.389215398178,0.592912793658536,0
31.920237541,91.920237541,83.0,0.7236475334146342,0.061893472937353984,2126.2375844842786,0.5925404826829264,0
32.920237541,92.920237541,83.0,0.7217077132926829,0.06458044861704308,2119.240963855422,0.5896099607317069,0
33.920237541,93.920237541,83.0,0.7240282007317074,0.06547012199277921,2119.5783132530123,0.5915662202439022,0
34.920237541,94.920237541,83.0,0.7236484085365853,0.06511895615397258,2116.659418160447,0.5921490139024387,0
35.920237541,95.920237541,83.0,0.7230481258536585,0.06528897162672685,2107.590361445783,0.5915495220731702,0
36.920237541,96.920237541,83.0,0.7220734241463415,0.06592479340336649,2101.6265060240967,0.5910632847560972,0
37.920237541,97.920237541,83.0,0.7196287876829269,0.06666976268389406,2094.409638554217,0.589093551829268,0
38.920237541,98.920237541,83.0,0.7186560979268293,0.06593832086710003,2092.9156626506024,0.589577512439024,0
39.920237541,99.920237541,84.0,0.7191491586746988,0.06501907380018167,2084.6309523809523,0.5898146462650599,0
40.920237541,100.920237541,83.0,0.719634274390244,0.06526666757213946,2079.5180722891564,0.5905396887804875,0
41.920237541,101.920237541,84.0,0.7187874339759036,0.06486190491273215,2075.9825014343087,0.5902817385542168,0
42.920237541,102.920237541,83.0,0.7186663382926829,0.06524016273876657,2072.1167527251864,0.5896704361445783,0
43.920237541,103.920237541,83.0,0.7191357258536586,0.0648160970144527,2066.0,0.590991652804878,0
44.920237541,104.920237541,83.0,0.7196307730487805,0.0630769667102891,2060.249426276535,0.59219525,0
45.920237541,105.920237541,83.0,0.7206135752439026,0.06245376800669591,2056.421686746988,0.5939420931707317,0
46.920237541,106.920237541,82.0,0.7246849601234567,0.06203654309705927,2051.5731707317073,0.5969523448148149,0
47.920237541,107.920237541,83.0,0.7259644180487805,0.06121267554272241,2051.5060240963853,0.5984376809756098,0
48.920237541,108.920237541,82.0,0.7291365881481482,0.05780235879564816,2047.9512195121952,0.602506735308642,0
49.920237541,109.920237541,83.0,0.7298716336585366,0.057404702109070144,2047.6181310608285,0.6038253571951219,0
50.920237541,110.920237541,82.0,0.7325822339506173,0.056121697580419995,2045.7560975609758,0.6064496461728395,0
51.920237541,111.920237541,81.0,0.7361236124999999,0.05422370903751701,2046.1186389641675,0.6084394959259258,0
52.920237541,112.920237541,81.0,0.738618579125,0.052448887156132995,2047.4197530864199,0.6124182607499999,0
53.920237541,113.920237541,81.0,0.742614183,0.05134089241936676,2032.1975308641975,0.611377685308642,0
54.920237541,114.920237541,81.0,0.745134395875,0.04937001884733368,2048.0864197530864,0.61889778625,0
55.920237541,115.920237541,80.0,0.746072129493671,0.05272287200760197,2048.525,0.6192502343037974,0
56.920237541,116.920237541,80.0,0.746460981392405,0.05271364159271065,2045.9125000000001,0.6196274675949367,0
57.920237541,117.920237541,81.0,0.7472479104999998,0.0511278374248375,2046.4976851851852,0.6220212604999997,0
58.920237541,118.920237541,80.0,0.7479754012658228,0.052413349944642,2043.7624999999998,0.6226744565822782,0
59.920237541,119.920237541,80.0,0.7489789499999999,0.05264091268908509,2041.025,0.6236824848101262,0
60.920237541,120.920237541,80.0,0.7496295845569622,0.05308200719854538,2040.0,0.6243192277215187,0
61.920237541,121.920237541,79.0,0.7508966708974358,0.05431196983609235,2035.9493670886077,0.6255398197435894,0
62.920237541,122.920237541,80.0,0.7536709102531646,0.055823527139505204,2034.4477848101267,0.6283779572151895,0
63.920237541,123.920237541,80.0,0.7545622120253165,0.0559994778928896,2035.7125,0.6292711753164555,0
64.920237541,124.920237541,79.0,0.7549957308974359,0.05658188450871789,2029.3544303797469,0.6301583288461537,0
65.920237541,125.920237541,79.0,0.7561447442307693,0.056768789750349526,2028.4683544303798,0.6311845437179487,0
66.920237541,126.920237541,80.0,0.756717299113924,0.057079963709234766,2029.5474683544303,0.6324377658227849,0
67.920237541,127.920237541,79.0,0.7571697780769231,0.05764164410533688,2030.9367088607596,0.6328354000000002,0
68.920237541,128.920237541,79.0,0.7580675737179488,0.05775605222482287,2031.4177215189875,0.6338559314102565,0
69.920237541,129.920237541,79.0,0.7570479437179488,0.057710119027614463,2033.0379746835442,0.6328265141025644,0
70.920237541,130.920237541,79.0,0.7585975143589742,0.05812230640831461,2037.8617088607593,0.6335593497468358,0
71.920237541,131.920237541,79.0,0.7576934008974359,0.05802246619014229,2037.5569620253164,0.6329579158974363,0
72.920237541,132.920237541,79.0,0.7587072365384616,0.05806073186402901,2034.4303797468356,0.6339766425641031,0
73.920237541,133.920237541,79.0,0.7592194262820511,0.05833533189045099,2033.5316455696202,0.6345569893670892,0
74.920237541,134.920237541,79.0,0.7607760737179486,0.0567109787497986,2032.8354430379748,0.6365461066666673,0
75.920237541,135.920237541,78.0,0.7627154607792209,0.056458668713014484,2034.30753002272,0.6379679443589753,0
76.920237541,136.920237541,78.0,0.7644045327272729,0.055903901338953024,2034.128205128205,0.6406563570129881,0
77.920237541,137.920237541,79.0,0.764237990897436,0.055906529873233975,2032.012658227848,0.6405375314102576,0
78.920237541,138.920237541,78.0,0.7649348023376624,0.05649549258996582,2031.2880558260304,0.6411765511538474,0
79.920237541,139.920237541,78.0,0.766494652077922,0.056897626934119316,2031.1538461538462,0.6427543225974038,0
80.920237541,140.920237541,79.0,0.7664111276923077,0.056800613619313184,2031.6080817916259,0.6428597891025649,0
