Start Time (s),End Time (s),BPM,AVG Interval (s),STD Interval (s),Amplitude,Time V2P (s),Label
0.073789358,60.073789358,78.0,0.7694882974415584,0.08313010510308712,1057.7435897435898,0.6311905785769232,0
1.073789358,61.073789358,78.0,0.7653330084415584,0.08584487362720133,1063.7752247752248,0.6352490411184212,0
2.073789358,62.073789358,79.0,0.7652569794615385,0.088842604569998,1067.1880650994576,0.6321958478181818,0
3.073789358,63.073789358,79.0,0.7627033576282051,0.08854734263079897,1071.8912690684842,0.6285728607922078,0
4.073789358,64.073789358,78.0,0.7606520374415585,0.0887070653539987,1074.7051282051282,0.6276017694675325,0
5.073789358,65.073789358,79.0,0.7585909030897435,0.08846243629165612,1073.253164556962,0.6221016191410257,0
6.073789358,66.073789358,79.0,0.7575545738846154,0.08843471658162455,1084.1595261278806,0.6234501032467534,0
7.073789358,67.073789358,79.0,0.7591047959743589,0.08951178889364922,1088.4626744563454,0.6250174608181819,0
8.073789358,68.073789358,78.0,0.760126281090909,0.0903753172346244,1094.9871794871794,0.6260440231428572,0
9.073789358,69.073789358,79.0,0.7621852525897436,0.09114131541894847,1103.2334374486272,0.6291588286623379,0
10.073789358,70.073789358,79.0,0.7631933597435897,0.0912192839311093,1108.8448555663745,0.631104537922078,0
11.073789358,71.073789358,78.0,0.7627315954545455,0.09215550891073317,1112.8333333333335,0.6295385458441559,0
12.073789358,72.073789358,78.0,0.7636289038961038,0.09217620941686193,1117.2649017649019,0.6287384382894737,0
13.073789358,73.073789358,79.0,0.7626934142307693,0.09118460000705847,1123.3536084168995,0.6290171800000001,0
14.073789358,74.073789358,79.0,0.7621751412820513,0.09131020496000707,1127.3625446283675,0.6284936624675326,0
15.073789358,75.073789358,78.0,0.7668857636363635,0.08514628771968409,1131.8205128205127,0.6299297441558442,0
16.073789358,76.073789358,79.0,0.7626830248717947,0.0783009013240125,1133.1898734177214,0.6316018566666666,0
17.073789358,77.073789358,78.0,0.7653321755844155,0.07766256136785003,1139.3490749756572,0.6310904334615384,0
18.073789358,78.073789358,78.0,0.7663684479220779,0.07705173888211937,1144.4615384615386,0.6330616290909089,0
19.073789358,79.073789358,78.0,0.765333188051948,0.07679620667445766,1151.3547549496916,0.6332902023076921,0
20.073789358,80.073789358,78.0,0.7642772197402598,0.0768651614083473,1156.2051282051282,0.6315083381818181,0
21.073789358,81.073789358,78.0,0.764276975064935,0.07686504768134006,1161.3205128205127,0.6309846315584413,0
22.073789358,82.073789358,79.0,0.7626948814102564,0.07449603476465691,1164.8571892242778,0.6311070674358973,0
23.073789358,83.073789358,79.0,0.7606440905128204,0.0739655265455344,1168.607594936709,0.62802750025641,0
24.073789358,84.073789358,79.0,0.7592277617948718,0.07293863114946843,1170.506329113924,0.6276466478205125,0
25.073789358,85.073789358,79.0,0.7585808650000001,0.07457912417641979,1173.4556962025317,0.627285377848101,0
26.073789358,86.073789358,78.0,0.7589633959740261,0.07959919997554192,1179.397435897436,0.6283926403896102,0
27.073789358,87.073789358,79.0,0.7596102616666666,0.08511264053918556,1180.746835443038,0.6244327347435895,0
