Start Time (s),End Time (s),BPM,AVG Interval (s),STD Interval (s),Amplitude,Time V2P (s),Label
0.078132391,60.078132391,93.0,0.6444551815434783,0.06592529686759879,2086.6021505376348,0.49050748666304317,0
1.078132391,61.078132391,93.0,0.6462042253478261,0.06644055482558515,2115.1652641421224,0.4921555549347822,0
2.078132391,62.078132391,93.0,0.647056976076087,0.06452763750914682,2132.430107526882,0.49431950927173873,0
3.078132391,63.078132391,92.0,0.6461625046923076,0.0648972190411078,2160.989130434783,0.4930689574945051,0
4.078132391,64.078132391,93.0,0.6496743093913043,0.06754611423019628,2186.208391771856,0.4939052362934778,0
5.078132391,65.078132391,92.0,0.6528530697472528,0.0688064568776338,2223.195652173913,0.49538234605494463,0
6.078132391,66.078132391,91.0,0.6543330801999999,0.07158723267280702,2248.5934065934066,0.49732250144444384,0
7.078132391,67.078132391,92.0,0.6554926227802198,0.07253788066253758,2264.458193979933,0.49626961157142807,0
8.078132391,68.078132391,91.0,0.6574484216222222,0.07470241900716418,2291.846153846154,0.49778002406666627,0
9.078132391,69.078132391,91.0,0.6574411206222222,0.07470415580893049,2302.5824175824173,0.4977756979888884,0
10.078132391,70.078132391,91.0,0.659104228,0.07619416287756073,2316.223443223443,0.4972238357777774,0
11.078132391,71.078132391,90.0,0.662136865505618,0.07647036880695686,2331.5481074481077,0.49810335911111076,0
12.078132391,72.078132391,91.0,0.6623290433333334,0.07629486009021036,2342.2347985347983,0.4985566142222221,0
13.078132391,73.078132391,90.0,0.6634817847191011,0.07688658077978607,2348.6124542124544,0.49954497588888863,0
14.078132391,74.078132391,90.0,0.663487878988764,0.07688787083501508,2356.8888888888887,0.4984054889887637,0
15.078132391,75.078132391,90.0,0.6648274620224719,0.07694499067192205,2367.0555555555557,0.5000792848888886,0
16.078132391,76.078132391,90.0,0.6666285643820224,0.07819366790597711,2378.6666666666665,0.5006449143820221,0
17.078132391,77.078132391,89.0,0.6692041807954546,0.07905726789506144,2392.0,0.5008957170454541,0
18.078132391,78.078132391,90.0,0.6711180558426966,0.07981289300197052,2400.6193508114857,0.5016640948314603,0
19.078132391,79.078132391,89.0,0.6746613085227273,0.0819316205130691,2405.438202247191,0.5032670524999996,0
20.078132391,80.078132391,88.0,0.676443143908046,0.08222152897335591,2398.427349336057,0.5032606423863633,0
21.078132391,81.078132391,88.0,0.6782745877011495,0.0827283575048578,2400.988636363636,0.5035495622988504,0
22.078132391,82.078132391,88.0,0.6804610942528736,0.08273941391265378,2377.375,0.5034340663218388,0
23.078132391,83.078132391,87.0,0.6833657191860466,0.08304358446524314,2359.23223615465,0.5057201522988504,0
24.078132391,84.078132391,88.0,0.6851703381609197,0.08291635014308787,2333.635057471264,0.5061807250574711,0
25.078132391,85.078132391,87.0,0.6870909708139535,0.0820670386641187,2314.734064785789,0.5079146857471264,0
26.078132391,86.078132391,87.0,0.6894134947674418,0.08417222638567563,2313.32183908046,0.5101020725581394,0
27.078132391,87.078132391,87.0,0.6912804786046511,0.08283414533735023,2319.812349639134,0.5132387155813951,0
28.078132391,88.078132391,87.0,0.6917457275581396,0.082433248834001,2325.7816091954023,0.5127809880232556,0
29.078132391,89.078132391,86.0,0.694711256,0.08289418774637525,2353.267441860465,0.5145773691764703,0
30.078132391,90.078132391,86.0,0.6980075667058824,0.0813627882106483,2378.9418604651164,0.516846942325581,0
31.078132391,91.078132391,86.0,0.6989415309411764,0.08069073971720161,2403.267441860465,0.5186938537647056,0
32.078132391,92.078132391,85.0,0.7004851641666667,0.08080425984356279,2448.541176470588,0.5204786484523807,0
33.078132391,93.078132391,85.0,0.7053578582142858,0.07965849814406534,2473.7805745554037,0.5214207225882349,0
34.078132391,94.078132391,85.0,0.7078587838095238,0.07707545855254261,2497.964705882353,0.5234634022619044,0
35.078132391,95.078132391,85.0,0.7105879811904762,0.07463586949634217,2517.887955182073,0.5261949098809521,0
36.078132391,96.078132391,84.0,0.7119252049397591,0.07407710461896662,2501.239075630252,0.5228633763095236,0
