Start Time (s),End Time (s),BPM,AVG Interval (s),STD Interval (s),Amplitude,Time V2P (s),Label
0.076048613,60.076048613,79.0,0.7584620531410255,0.05928421936834414,2330.215189873418,0.6191606457435901,0
1.076048613,61.076048613,79.0,0.7594817479230769,0.05860579543554363,2337.4556962025317,0.6201883459615387,0
2.076048613,62.076048613,79.0,0.7584593601923078,0.05850523856757661,2346.367088607595,0.6204223961139244,0
3.076048613,63.076048613,79.0,0.7594760503333333,0.058529577651538434,2352.367088607595,0.6215666925512823,0
4.076048613,64.076048613,79.0,0.7611106450384615,0.059272582201135536,2357.746835443038,0.6231852367820516,0
5.076048613,65.076048613,78.0,0.760530799974026,0.05949027926686935,2360.74358974359,0.6223114182597406,0
6.076048613,66.076048613,79.0,0.762689379551282,0.06058738415727582,2363.821324245375,0.6245697702179489,0
7.076048613,67.076048613,79.0,0.7630721697435897,0.060729665909288806,2360.721518987342,0.6244379920384617,0
8.076048613,68.076048613,78.0,0.763647670922078,0.060931434719732495,2359.4654333008766,0.6244501544743591,0
9.076048613,69.076048613,78.0,0.7653288128701299,0.06148597372883645,2345.1666666666665,0.6225301665641029,0
10.076048613,70.076048613,78.0,0.7667498835064934,0.06193443304314896,2362.448717948718,0.6278890041558445,0
11.076048613,71.076048613,78.0,0.7694906476623377,0.061919394327328924,2364.3946053946056,0.6310339187012989,0
12.076048613,72.076048613,78.0,0.7703838441558443,0.06242564924642937,2363.730769230769,0.6314298762337665,0
13.076048613,73.076048613,78.0,0.7709220724675325,0.06250398663181315,2359.153846153846,0.6314314924675327,0
14.076048613,74.076048613,77.0,0.7717156503947369,0.06246678162087145,2361.064935064935,0.6330299593421056,0
15.076048613,75.076048613,78.0,0.7731061322077921,0.06210632096986263,2361.996336996337,0.6337532838961041,0
16.076048613,76.076048613,77.0,0.7748676476315789,0.060593094813611664,2366.078588078588,0.6353036270129873,0
17.076048613,77.076048613,77.0,0.7757887747368422,0.060448490845168235,2364.272727272727,0.6372276543421055,0
18.076048613,78.076048613,77.0,0.7763154413157894,0.06012537509260324,2362.7922077922076,0.6377540355263163,0
19.076048613,79.076048613,77.0,0.7784340130263158,0.059246287625214965,2362.961038961039,0.6392239956578949,0
20.076048613,80.076048613,77.0,0.7794740576315791,0.05820870441071199,2365.6103896103896,0.6413404342105267,0
21.076048613,81.076048613,76.0,0.7788124147999999,0.0587738844363558,2365.257860560492,0.6420112814473687,0
22.076048613,82.076048613,77.0,0.7784183840789475,0.05864353244222676,2350.1583416583417,0.6366504257142859,0
23.076048613,83.076048613,77.0,0.7794810219736842,0.058294427302983176,2368.4155844155844,0.6413506643421053,0
24.076048613,84.076048613,76.0,0.7818695322666668,0.055718920544370054,2371.9736842105262,0.6439060305333334,0
25.076048613,85.076048613,77.0,0.7842234968421051,0.051295001114974065,2376.090909090909,0.6459706015789475,0
26.076048613,86.076048613,76.0,0.7834619744000001,0.05122211185569826,2374.374914559125,0.6459710126315791,0
27.076048613,87.076048613,76.0,0.7834798558666666,0.0512139788049711,2377.171052631579,0.6464619858666668,0
28.076048613,88.076048613,77.0,0.7843370625,0.05041114478692309,2377.597402597403,0.6480690459210527,0
29.076048613,89.076048613,76.0,0.7861365921333333,0.0489286375773518,2376.736842105263,0.6491157340000001,0
30.076048613,90.076048613,76.0,0.7861337916000001,0.048930128278999355,2377.7894736842104,0.6491153906666667,0
31.076048613,91.076048613,76.0,0.7867962614666666,0.049440012677140564,2377.315789473684,0.6497853309333333,0
32.076048613,92.076048613,76.0,0.7893352985333333,0.0483977740610495,2381.4868421052633,0.6528468575999998,0
33.076048613,93.076048613,76.0,0.7910722542666667,0.04674578255331344,2382.6315789473683,0.6545969611999999,0
34.076048613,94.076048613,75.0,0.7924224524324324,0.04625944911484965,2383.291403508772,0.6556572277333331,0
35.076048613,95.076048613,76.0,0.7921238072,0.046019596500162095,2364.7763157894738,0.6529292807894734,0
36.076048613,96.076048613,76.0,0.7925321261333333,0.045958749877454234,2385.328947368421,0.6566973843999997,0
37.076048613,97.076048613,76.0,0.7930747096,0.046272634697005724,2386.421052631579,0.6576419925333331,0
38.076048613,98.076048613,75.0,0.7940532290540542,0.04472303780282302,2389.52,0.6595062982432431,0
39.076048613,99.076048613,75.0,0.7940559321621621,0.044725821063261534,2390.8933333333334,0.6600616555405404,0
40.076048613,100.076048613,76.0,0.7948084132000001,0.04547487020570389,2390.145789473684,0.6594044714666666,0
41.076048613,101.076048613,76.0,0.7935908121333334,0.04518946970774702,2386.907894736842,0.6582082646666667,0
42.076048613,102.076048613,75.0,0.7935139482432433,0.04352988765571369,2389.7675438596493,0.6591449465333334,0
43.076048613,103.076048613,75.0,0.7929631468918918,0.04306728205441281,2387.2,0.6588283044594596,0
44.076048613,104.076048613,76.0,0.7925309844,0.042937904748872296,2382.144736842105,0.6589676101333335,0
45.076048613,105.076048613,76.0,0.7921349977333334,0.04300485071500969,2384.6184210526317,0.6585667496000003,0
46.076048613,106.076048613,75.0,0.7918940141891891,0.04311901326001998,2381.686842105263,0.6579016253333336,0
47.076048613,107.076048613,76.0,0.7905256210666666,0.04355473004351169,2382.2815789473684,0.6568231380000001,0
48.076048613,108.076048613,76.0,0.7909240177333333,0.043134532699472795,2380.75,0.6572105868000001,0
49.076048613,109.076048613,76.0,0.7909281311999999,0.043131596607299975,2381.078947368421,0.6572173064000001,0
50.076048613,110.076048613,75.0,0.7914757374324324,0.0433007515315465,2382.0933333333332,0.6581038504054053,0
51.076048613,111.076048613,76.0,0.7914658446666668,0.04310778175663686,2381.421052631579,0.6583756593333333,0
52.076048613,112.076048613,76.0,0.7926699573333333,0.044538752095858836,2382.5131578947367,0.6595694844,0
53.076048613,113.076048613,76.0,0.7921459669333333,0.044207553019298344,2381.8815789473683,0.6590506974666664,0
54.076048613,114.076048613,75.0,0.7931065787837838,0.04370064460500708,2381.6400000000003,0.6599825886486484,0
55.076048613,115.076048613,75.0,0.7936564236486486,0.044039284377063975,2383.826666666667,0.6605188114864862,0
56.076048613,116.076048613,76.0,0.7930699828,0.0426308441656794,2383.407894736842,0.6602362266666663,0
57.076048613,117.076048613,76.0,0.7932090375999999,0.042798529677862664,2382.0,0.6602511579999996,0
58.076048613,118.076048613,75.0,0.7935131436486486,0.04373844557017619,2382.4201754385963,0.6608005446666662,0
59.076048613,119.076048613,76.0,0.7905325090666667,0.04839616306031939,2379.4761403508774,0.6570545515999996,0
60.076048613,120.076048613,76.0,0.7921358748000001,0.04420570878463831,2382.6315789473683,0.6586447365333331,0
61.076048613,121.076048613,76.0,0.7931995330666666,0.04365932070127631,2382.8552631578946,0.6598505534666663,0
62.076048613,122.076048613,75.0,0.7914972235135136,0.04721352487956228,2382.3999999999996,0.6581156479729726,0
63.076048613,123.076048613,76.0,0.7909325657333333,0.046855487439827634,2377.894736842105,0.656139254933333,0
