Time start,Time end,AMI,FNN,Lyapunov,ARE,DFA,Label
2.63,62.61,0.7084134157271285,2.7586206896551726,0.19426248500491686,107.65688661439046,0.7037776885957924,0
3.63,63.61,0.7222205285825076,2.7586206896551726,0.19472792738003672,107.2175470049732,0.7044697056764962,0
4.63,64.61,0.7293648967234354,2.8627450980392157,0.19467675377536042,106.46662956129457,0.7018981102463333,0
5.63,65.61,0.7427179907841506,2.896551724137931,0.19398520547583314,105.44538544045639,0.7048582869802641,0
6.63,66.61,0.7424980437568713,1.8725099601593624,0.19157145866341269,110.06011348530953,0.7005426416680632,0
7.63,67.61,0.732944850566045,2.0318725099601593,0.19279468102973513,110.47774663010833,0.7049991165350865,0
8.63,68.61,0.7319163033048195,2.1513944223107573,0.1920279220180112,107.67548684079436,0.7032122644234614,0
9.63,69.61,0.7339806048431239,2.1115537848605577,0.19281506651363017,107.79446622458974,0.7018243630528648,0
10.63,70.61,0.7544253550869771,2.1115537848605577,0.1939612550025749,108.46247310468226,0.6974829648047993,0
11.63,71.61,0.7561338035165335,2.1513944223107573,0.19463591616621298,108.8685459642886,0.7009144399600294,0
12.63,72.61,0.771005450649155,2.8286852589641436,0.1949991705787028,109.8683707004501,0.6965865519077549,0
13.63,73.61,0.7766144499814311,3.1474103585657374,0.19554793484327615,110.21944027187624,0.7040620622057134,0
14.63,74.61,0.7547183142092839,3.1075697211155378,0.19572700189256464,110.54485511331241,0.699700326125994,0
15.63,75.61,0.761797192190194,1.9310344827586208,0.1978106370211893,106.66078158206925,0.7018643751136782,0
16.63,76.61,0.7714824066641706,1.8275862068965518,0.19698453649818046,106.39018418061953,0.6992883019236396,0
17.63,77.61,0.7791344153686444,1.8275862068965518,0.19615630867741332,104.47760269547736,0.7050612644083429,0
18.63,78.61,0.7746927202618696,1.896551724137931,0.19746376303810326,106.6387923368962,0.6970297701143425,0
19.63,79.61,0.783103860657909,1.862068965517241,0.19648369051359393,107.85999207783188,0.6983952259003732,0
20.63,80.61,0.7664391398034045,1.896551724137931,0.19721137647919848,110.13685626406873,0.6961499295624839,0
21.63,81.61,0.7772610978529411,1.9655172413793103,0.1976278877185168,109.26753876052497,0.7003311350467756,0
22.63,82.61,0.7626114821513985,1.689655172413793,0.19755569780537008,112.08423416717275,0.6943035985179412,0
23.63,83.61,0.7489671465196261,2.0,0.19737640775841203,112.57256296678241,0.6997370170542745,0
24.63,84.61,0.7356848930227269,2.0344827586206895,0.1974821936545493,111.47453787600293,0.6927685480530822,0
25.63,85.61,0.7333641827445359,1.8275862068965518,0.1975523905005908,113.08956900235594,0.6934334968622308,0
26.63,86.61,0.7315726583633868,1.8275862068965518,0.19816085637826336,113.18688547059274,0.6903481504995479,0
27.63,87.61,0.7323284197382378,1.6206896551724137,0.1971183200072631,112.08583056028345,0.6943627782104473,0
