Time (real),IR Value raw,IR Value filtered,Time (s),Label
4/22/2025 1:22,117406,-100,2.920237541,0
4/22/2025 1:22,117456,-47,2.950210571,0
4/22/2025 1:22,117428,-70,3.000202417,0
4/22/2025 1:22,117557,55,3.030869484,0
4/22/2025 1:22,117831,309,3.080358505,0
4/22/2025 1:22,118114,555,3.121052027,0
4/22/2025 1:22,118344,736,3.160779953,0
4/22/2025 1:22,118542,875,3.200703144,0
4/22/2025 1:22,118731,998,3.240961075,0
4/22/2025 1:22,118865,1061,3.281117678,0
4/22/2025 1:22,118750,887,3.320140839,0
4/22/2025 1:22,117345,-485,3.360592365,0
4/22/2025 1:22,116407,-1334,3.400806189,0
4/22/2025 1:22,116458,-1203,3.440110445,0
4/22/2025 1:22,116695,-906,3.480331421,0
4/22/2025 1:22,116917,-641,3.520420074,0
4/22/2025 1:22,117176,-358,3.56068778,0
4/22/2025 1:22,117443,-85,3.600185156,0
4/22/2025 1:22,117489,-37,3.64026475,0
4/22/2025 1:22,117478,-45,3.679886818,0
4/22/2025 1:22,117523,0,3.720430851,0
4/22/2025 1:22,117728,192,3.760404825,0
4/22/2025 1:22,117997,433,3.800558329,0
4/22/2025 1:22,118289,679,3.842437267,0
4/22/2025 1:22,118519,852,3.882573843,0
4/22/2025 1:22,118681,951,3.919937611,0
4/22/2025 1:22,118805,1008,3.963186264,0
4/22/2025 1:22,118667,816,4.000020027,0
4/22/2025 1:22,117271,-544,4.040204048,0
4/22/2025 1:22,116433,-1296,4.080976248,0
4/22/2025 1:22,116483,-1168,4.120808125,0
4/22/2025 1:22,116786,-811,4.160039425,0
4/22/2025 1:22,117029,-532,4.200250626,0
4/22/2025 1:22,117296,-249,4.23996377,0
4/22/2025 1:22,117554,9,4.281794071,0
4/22/2025 1:22,117592,44,4.322255135,0
4/22/2025 1:22,117546,-2,4.362613916,0
4/22/2025 1:22,117635,82,4.401021004,0
4/22/2025 1:22,117878,304,4.440511942,0
4/22/2025 1:22,118198,585,4.48029542,0
4/22/2025 1:22,118471,805,4.526165485,0
4/22/2025 1:22,118636,909,4.560907602,0
4/22/2025 1:22,118780,987,4.600179911,0
4/22/2025 1:22,118908,1046,4.640420675,0
4/22/2025 1:22,118310,420,4.679875612,0
4/22/2025 1:22,116796,-1026,4.719980001,0
4/22/2025 1:22,116386,-1346,4.76000452,0
4/22/2025 1:22,116518,-1138,4.800987959,0
4/22/2025 1:22,116727,-871,4.842971325,0
4/22/2025 1:22,116894,-660,4.883962393,0
4/22/2025 1:22,117154,-375,4.919902325,0
4/22/2025 1:22,117356,-162,4.969925165,0
4/22/2025 1:22,117328,-178,5.001033068,0
4/22/2025 1:22,117290,-203,5.05045104,0
4/22/2025 1:22,117450,-40,5.089941025,0
4/22/2025 1:22,117747,241,5.120652914,0
4/22/2025 1:22,118069,528,5.16089797,0
4/22/2025 1:22,118318,728,5.200955153,0
4/22/2025 1:22,118495,849,5.250224829,0
4/22/2025 1:22,118657,948,5.280930281,0
4/22/2025 1:22,118806,1028,5.33001709,0
4/22/2025 1:22,118256,448,5.360647678,0
4/22/2025 1:22,116765,-978,5.410703421,0
4/22/2025 1:22,116370,-1287,5.449911594,0
4/22/2025 1:22,116490,-1094,5.48998332,0
4/22/2025 1:22,116666,-860,5.529883623,0
4/22/2025 1:22,116845,-639,5.569922686,0
4/22/2025 1:22,117100,-360,5.610681295,0
4/22/2025 1:22,117315,-136,5.650271893,0
4/22/2025 1:22,117340,-104,5.690116882,0
4/22/2025 1:22,117309,-126,5.730543137,0
4/22/2025 1:22,117432,-3,5.77045989,0
4/22/2025 1:22,117647,199,5.810101032,0
4/22/2025 1:22,117928,450,5.850286961,0
4/22/2025 1:22,118214,690,5.890856028,0
4/22/2025 1:22,118429,848,5.929939032,0
4/22/2025 1:22,118590,946,5.970112801,0
4/22/2025 1:22,118738,1026,6.010388851,0
4/22/2025 1:22,118688,915,6.050878525,0
4/22/2025 1:22,117294,-449,6.090544224,0
4/22/2025 1:22,116402,-1257,6.133210421,0
4/22/2025 1:22,116428,-1154,6.169961214,0
4/22/2025 1:22,116628,-895,6.209962845,0
4/22/2025 1:22,116794,-683,6.25007534,0
4/22/2025 1:22,116995,-452,6.290216208,0
4/22/2025 1:22,117252,-183,6.330569267,0
4/22/2025 1:22,117356,-74,6.370695829,0
4/22/2025 1:22,117327,-96,6.410644293,0
4/22/2025 1:22,117368,-52,6.450202703,0
4/22/2025 1:22,117590,160,6.490834475,0
4/22/2025 1:22,117896,437,6.529959202,0
4/22/2025 1:22,118144,642,6.570393801,0
4/22/2025 1:22,118297,745,6.609885454,0
4/22/2025 1:22,118439,832,6.650318623,0
4/22/2025 1:22,118618,948,6.690064907,0
4/22/2025 1:22,118522,798,6.72995472,0
4/22/2025 1:22,117180,-510,6.770780087,0
4/22/2025 1:22,116373,-1234,6.810241938,0
4/22/2025 1:22,116437,-1097,6.849901438,0
4/22/2025 1:22,116641,-837,6.889932632,0
4/22/2025 1:22,116776,-658,6.930617332,0
4/22/2025 1:22,117037,-372,6.970726728,0
4/22/2025 1:22,117352,-54,7.010916471,0
4/22/2025 1:22,117378,-26,7.050271749,0
4/22/2025 1:22,117296,-101,7.090868711,0
4/22/2025 1:22,117331,-62,7.13034749,0
4/22/2025 1:22,117524,123,7.170259237,0
4/22/2025 1:22,117806,379,7.210227728,0
4/22/2025 1:22,118036,571,7.250271082,0
4/22/2025 1:22,118209,698,7.290406227,0
4/22/2025 1:22,118393,827,7.340842724,0
4/22/2025 1:22,118549,921,7.370825529,0
4/22/2025 1:22,118163,502,7.420132875,0
4/22/2025 1:22,116784,-822,7.46040988,0
4/22/2025 1:22,116334,-1193,7.500338554,0
4/22/2025 1:22,116394,-1062,7.539985895,0
4/22/2025 1:22,116525,-873,7.580622196,0
4/22/2025 1:22,116620,-729,7.620709896,0
4/22/2025 1:22,116838,-479,7.660427094,0
4/22/2025 1:22,117061,-240,7.700275898,0
4/22/2025 1:22,117088,-200,7.74052763,0
4/22/2025 1:22,117109,-167,7.77995944,0
4/22/2025 1:22,117268,-8,7.820449352,0
4/22/2025 1:22,117515,224,7.86019969,0
4/22/2025 1:22,117842,517,7.900362492,0
4/22/2025 1:22,118169,791,7.940597773,0
4/22/2025 1:22,118394,953,7.980285168,0
4/22/2025 1:22,118543,1033,8.020240784,0
4/22/2025 1:22,118682,1099,8.060232878,0
4/22/2025 1:22,118522,880,8.100370407,0
