Time (real),IR Value raw,IR Value filtered,Time (s),Label
4/28/2025 0:25,121557,-88,0.074147463,0
4/28/2025 0:25,121566,-74,0.074400187,0
4/28/2025 0:25,121516,-116,0.07454896,0
4/28/2025 0:25,120733,-843,0.099648476,0
4/28/2025 0:25,120019,-1459,0.139523268,0
4/28/2025 0:25,119977,-1408,0.179510593,0
4/28/2025 0:25,120284,-1032,0.220265865,0
4/28/2025 0:25,120500,-765,0.260155916,0
4/28/2025 0:25,120701,-528,0.299611807,0
4/28/2025 0:25,120864,-343,0.339492559,0
4/28/2025 0:25,120884,-302,0.38031888,0
4/28/2025 0:25,120880,-287,0.419483185,0
4/28/2025 0:25,121012,-145,0.459391356,0
4/28/2025 0:25,121204,44,0.49980402,0
4/28/2025 0:25,121393,218,0.540364265,0
4/28/2025 0:25,121456,264,0.5800879,0
4/28/2025 0:25,121497,286,0.620234966,0
4/28/2025 0:25,121542,310,0.660272837,0
4/28/2025 0:25,121320,82,0.700200558,0
4/28/2025 0:25,120335,-846,0.739420414,0
4/28/2025 0:25,119786,-1308,0.779754877,0
4/28/2025 0:25,119921,-1100,0.819747925,0
4/28/2025 0:25,120227,-744,0.860070229,0
4/28/2025 0:25,120535,-409,0.900081396,0
4/28/2025 0:25,120842,-95,0.939866304,0
4/28/2025 0:25,120991,50,0.9803195,0
4/28/2025 0:25,120953,12,1.019809961,0
4/28/2025 0:25,120902,-37,1.070261955,0
4/28/2025 0:25,121018,74,1.100214481,0
4/28/2025 0:25,121208,248,1.149891376,0
4/28/2025 0:25,121325,342,1.189947844,0
4/28/2025 0:25,121400,391,1.22961092,0
4/28/2025 0:25,121464,427,1.2697258,0
4/28/2025 0:25,121499,433,1.309826612,0
4/28/2025 0:25,120941,-117,1.350214243,0
4/28/2025 0:25,119975,-1016,1.389479399,0
4/28/2025 0:25,119800,-1116,1.430413961,0
4/28/2025 0:25,120024,-836,1.469820738,0
4/28/2025 0:25,120250,-572,1.509408951,0
4/28/2025 0:25,120513,-290,1.550169468,0
4/28/2025 0:25,120794,-8,1.589369059,0
4/28/2025 0:25,120893,85,1.629707098,0
4/28/2025 0:25,120862,51,1.669455528,0
4/28/2025 0:25,120904,87,1.70942235,0
4/28/2025 0:25,121023,193,1.750241756,0
4/28/2025 0:25,121213,359,1.822562456,0
4/28/2025 0:25,121360,475,1.829581976,0
4/28/2025 0:25,121481,558,1.870267391,0
4/28/2025 0:25,121544,583,1.909389734,0
4/28/2025 0:25,121571,572,1.950204849,0
4/28/2025 0:25,121218,205,1.99024868,0
4/28/2025 0:25,120101,-855,2.030269146,0
4/28/2025 0:25,119764,-1118,2.069485188,0
4/28/2025 0:25,119934,-888,2.109401464,0
4/28/2025 0:25,120147,-633,2.149721861,0
4/28/2025 0:25,120362,-392,2.190279007,0
4/28/2025 0:25,120643,-104,2.230325222,0
4/28/2025 0:25,120801,51,2.270274162,0
4/28/2025 0:25,120823,68,2.311003208,0
4/28/2025 0:25,120862,101,2.350251675,0
4/28/2025 0:25,121019,241,2.389502048,0
4/28/2025 0:25,121162,360,2.429820299,0
4/28/2025 0:25,121275,444,2.469576597,0
4/28/2025 0:25,121483,611,2.509613752,0
4/28/2025 0:25,121737,811,2.549644232,0
4/28/2025 0:25,121839,856,2.589487553,0
4/28/2025 0:25,121864,826,2.629963398,0
4/28/2025 0:25,121761,678,2.669586658,0
4/28/2025 0:25,120842,-226,2.70951581,0
4/28/2025 0:25,120204,-810,2.749816179,0
4/28/2025 0:25,120306,-664,2.789940119,0
4/28/2025 0:25,120621,-327,2.829773903,0
4/28/2025 0:25,120887,-57,2.870965481,0
4/28/2025 0:25,121151,194,2.909376383,0
4/28/2025 0:25,121336,355,2.950279713,0
4/28/2025 0:25,121384,378,2.990376949,0
4/28/2025 0:25,121407,376,3.02996707,0
4/28/2025 0:25,121506,446,3.070241213,0
4/28/2025 0:25,121572,480,3.11115551,0
4/28/2025 0:25,121649,522,3.149753332,0
4/28/2025 0:25,121729,564,3.190596581,0
4/28/2025 0:25,121789,585,3.229747057,0
4/28/2025 0:25,121830,587,3.270500898,0
4/28/2025 0:25,121856,575,3.310896873,0
4/28/2025 0:25,121537,240,3.351346731,0
4/28/2025 0:25,120579,-673,3.391352654,0
4/28/2025 0:25,120277,-914,3.44016552,0
4/28/2025 0:25,120494,-654,3.479707718,0
4/28/2025 0:25,120728,-393,3.520319939,0
4/28/2025 0:25,120929,-180,3.559431314,0
4/28/2025 0:25,121167,54,3.600325823,0
4/28/2025 0:25,121255,133,3.633025885,0
4/28/2025 0:25,121238,109,3.679816008,0
4/28/2025 0:25,121318,177,3.719849586,0
4/28/2025 0:25,121455,295,3.760324955,0
4/28/2025 0:25,121577,391,3.800236225,0
4/28/2025 0:25,121641,426,3.839445114,0
4/28/2025 0:25,121669,426,3.879497766,0
4/28/2025 0:25,121728,455,3.919850588,0
4/28/2025 0:25,121783,478,3.962619066,0
4/28/2025 0:25,121580,258,3.999720335,0
4/28/2025 0:25,120629,-650,4.040431023,0
4/28/2025 0:25,120139,-1069,4.08000803,0
4/28/2025 0:25,120268,-881,4.119458199,0
4/28/2025 0:25,120543,-568,4.159399509,0
4/28/2025 0:25,120791,-300,4.200328112,0
4/28/2025 0:25,121064,-25,4.239849567,0
4/28/2025 0:25,121189,94,4.280283689,0
4/28/2025 0:25,121195,93,4.31983304,0
4/28/2025 0:25,121205,97,4.359930992,0
4/28/2025 0:25,121308,187,4.399884701,0
4/28/2025 0:25,121429,289,4.439437151,0
4/28/2025 0:25,121515,352,4.479448795,0
4/28/2025 0:25,121549,362,4.519732237,0
4/28/2025 0:25,121579,367,4.559457064,0
4/28/2025 0:25,121614,377,4.59986496,0
4/28/2025 0:25,121657,394,4.639992237,0
4/28/2025 0:25,121351,82,4.680238247,0
4/28/2025 0:25,120428,-788,4.719638586,0
4/28/2025 0:25,120122,-1026,4.761287928,0
4/28/2025 0:25,120304,-791,4.801976919,0
4/28/2025 0:25,120524,-535,4.843975782,0
4/28/2025 0:25,120738,-301,4.884305477,0
4/28/2025 0:25,120976,-59,4.922274828,0
4/28/2025 0:25,121098,59,4.959741831,0
4/28/2025 0:25,121080,39,5.000335217,0
4/28/2025 0:25,121098,53,5.040333271,0
4/28/2025 0:25,121203,148,5.079453707,0
4/28/2025 0:25,121331,259,5.119631529,0
4/28/2025 0:25,121404,311,5.159876108,0
4/28/2025 0:25,121350,241,5.203835487,0
4/28/2025 0:25,121154,42,5.239461184,0
4/28/2025 0:25,121126,14,5.280050993,0
4/28/2025 0:25,121311,186,5.320094109,0
4/28/2025 0:25,121507,358,5.359722853,0
4/28/2025 0:25,121585,409,5.400342226,0
4/28/2025 0:25,121574,373,5.439402103,0
4/28/2025 0:25,121548,326,5.479967356,0
4/28/2025 0:25,121592,346,5.520260096,0
4/28/2025 0:25,121659,388,5.560350895,0
4/28/2025 0:25,121699,401,5.600199223,0
4/28/2025 0:25,121747,421,5.63945055,0
4/28/2025 0:25,121746,394,5.680088758,0
4/28/2025 0:25,121742,365,5.729399443,0
4/28/2025 0:25,121781,379,5.769934893,0
4/28/2025 0:25,121851,421,5.810311556,0
4/28/2025 0:25,121872,415,5.849871159,0
4/28/2025 0:25,121887,403,5.889951468,0
4/28/2025 0:25,121873,364,5.930017471,0
4/28/2025 0:25,121880,348,5.970065355,0
4/28/2025 0:25,121690,148,6.009689808,0
4/28/2025 0:25,120861,-638,6.049634933,0
4/28/2025 0:25,120497,-939,6.090270758,0
4/28/2025 0:25,120778,-617,6.130035877,0
4/28/2025 0:25,121071,-304,6.16967082,0
4/28/2025 0:25,121276,-93,6.209434509,0
4/28/2025 0:25,121448,74,6.249883175,0
4/28/2025 0:25,121505,123,6.289459705,0
4/28/2025 0:25,121420,36,6.329373121,0
4/28/2025 0:25,121388,4,6.369903088,0
4/28/2025 0:25,121447,59,6.409415722,0
4/28/2025 0:25,121581,181,6.449486732,0
4/28/2025 0:25,121722,302,6.489462614,0
4/28/2025 0:25,121839,393,6.529402733,0
4/28/2025 0:25,121865,392,6.569865704,0
4/28/2025 0:25,121847,351,6.609968185,0
4/28/2025 0:25,121579,78,6.650334358,0
4/28/2025 0:25,120756,-699,6.689449549,0
4/28/2025 0:25,120477,-916,6.729929686,0
4/28/2025 0:25,120695,-655,6.769665718,0
4/28/2025 0:25,120944,-380,6.809464455,0
4/28/2025 0:25,121110,-201,6.849875212,0
4/28/2025 0:25,121244,-63,6.890239239,0
4/28/2025 0:25,121263,-41,6.929389954,0
4/28/2025 0:25,121220,-79,6.969416618,0
4/28/2025 0:25,121223,-71,7.00940609,0
4/28/2025 0:25,121317,22,7.05025506,0
4/28/2025 0:25,121548,237,7.089451313,0
4/28/2025 0:25,121694,359,7.130086899,0
4/28/2025 0:25,121759,398,7.170310259,0
4/28/2025 0:25,121943,545,7.209931374,0
4/28/2025 0:25,121860,433,7.250013828,0
4/28/2025 0:25,121161,-249,7.289512873,0
4/28/2025 0:25,120647,-715,7.329393864,0
4/28/2025 0:25,120888,-445,7.370302677,0
4/28/2025 0:25,121111,-208,7.409452438,0
4/28/2025 0:25,121205,-107,7.450255394,0
4/28/2025 0:25,121292,-18,7.489443302,0
4/28/2025 0:25,121418,101,7.529392004,0
4/28/2025 0:25,121433,109,7.569547653,0
4/28/2025 0:25,121502,167,7.609556198,0
4/28/2025 0:25,121706,348,7.649968863,0
4/28/2025 0:25,121848,459,7.689599752,0
4/28/2025 0:25,121924,502,7.73026371,0
4/28/2025 0:25,121924,470,7.770138502,0
4/28/2025 0:25,121945,461,7.810333014,0
4/28/2025 0:25,122065,544,7.850193262,0
4/28/2025 0:25,121740,206,7.890548468,0
4/28/2025 0:25,121010,-492,7.939994097,0
4/28/2025 0:25,120945,-522,7.980101585,0
4/28/2025 0:25,121089,-354,8.019500494,0
4/28/2025 0:25,121201,-227,8.050182104,0
4/28/2025 0:25,121394,-32,8.099766254,0
4/28/2025 0:25,121516,85,8.139471054,0
4/28/2025 0:25,121465,32,8.180155993,0
4/28/2025 0:25,121391,-40,8.219652176,0
4/28/2025 0:25,121411,-19,8.259447813,0
4/28/2025 0:25,121501,67,8.299510717,0
4/28/2025 0:25,121604,159,8.340034246,0
4/28/2025 0:25,121667,209,8.38008213,0
4/28/2025 0:25,121693,220,8.419975519,0
4/28/2025 0:25,121681,195,8.46000433,0
4/28/2025 0:25,121435,-48,8.499625921,0
4/28/2025 0:25,120811,-630,8.539470911,0
4/28/2025 0:25,120750,-648,8.579558372,0
4/28/2025 0:25,120979,-392,8.620048285,0
4/28/2025 0:25,121142,-215,8.660320044,0
4/28/2025 0:25,121316,-38,8.700012922,0
4/28/2025 0:25,121423,64,8.739427805,0
4/28/2025 0:25,121384,24,8.779667616,0
4/28/2025 0:25,121293,-63,8.819561005,0
4/28/2025 0:25,121307,-46,8.859656096,0
4/28/2025 0:25,121297,-52,8.900039434,0
4/28/2025 0:25,121330,-18,8.939689875,0
4/28/2025 0:25,121455,100,8.979418278,0
4/28/2025 0:25,121455,94,9.020240307,0
4/28/2025 0:25,121502,132,9.059591532,0
4/28/2025 0:25,121292,-73,9.100042105,0
4/28/2025 0:25,120383,-920,9.13979578,0
4/28/2025 0:25,119776,-1432,9.179902792,0
4/28/2025 0:25,119780,-1339,9.219466448,0
4/28/2025 0:25,119871,-1170,9.259747267,0
4/28/2025 0:25,120001,-975,9.299972534,0
4/28/2025 0:25,120296,-637,9.339471579,0
4/28/2025 0:25,120512,-395,9.379620552,0
4/28/2025 0:25,120506,-376,9.419730186,0
4/28/2025 0:25,120500,-358,9.459427834,0
4/28/2025 0:25,120663,-183,9.500392914,0
4/28/2025 0:25,120898,49,9.540539742,0
4/28/2025 0:25,121056,194,9.57941103,0
4/28/2025 0:25,121154,274,9.620203495,0
4/28/2025 0:25,121177,278,9.660303354,0
4/28/2025 0:25,121141,227,9.700254679,0
4/28/2025 0:25,121062,139,9.740063906,0
4/28/2025 0:25,120306,-578,9.779751539,0
4/28/2025 0:25,119683,-1126,9.819638491,0
4/28/2025 0:25,119635,-1101,9.859440088,0
4/28/2025 0:25,119785,-891,9.899528742,0
4/28/2025 0:25,119906,-722,9.939748287,0
4/28/2025 0:25,120077,-517,9.980064392,0
4/28/2025 0:25,120263,-310,10.01963067,0
4/28/2025 0:25,120319,-238,10.06010008,0
4/28/2025 0:25,120304,-237,10.09954667,0
4/28/2025 0:25,120354,-175,10.13973475,0
4/28/2025 0:25,120561,30,10.19037127,0
4/28/2025 0:25,120726,182,10.22030115,0
4/28/2025 0:25,120821,260,10.26017261,0
4/28/2025 0:25,120881,300,10.30000997,0
4/28/2025 0:25,120888,288,10.3398273,0
4/28/2025 0:25,120798,186,10.38940024,0
4/28/2025 0:25,120163,-421,10.43026257,0
4/28/2025 0:25,119478,-1037,10.4699378,0
4/28/2025 0:25,119432,-1015,10.51019406,0
4/28/2025 0:25,119536,-854,10.55002642,0
4/28/2025 0:25,119590,-750,10.58981657,0
4/28/2025 0:25,119774,-531,10.6303277,0
4/28/2025 0:25,119973,-311,10.67006063,0
4/28/2025 0:25,119983,-282,10.70938849,0
4/28/2025 0:25,119937,-308,10.7500999,0
4/28/2025 0:25,120007,-223,10.78940415,0
4/28/2025 0:25,120183,-44,10.82956886,0
4/28/2025 0:25,120324,91,10.86946774,0
4/28/2025 0:25,120431,186,10.91008925,0
4/28/2025 0:25,120547,283,10.95005083,0
4/28/2025 0:25,120585,301,10.98966718,0
4/28/2025 0:25,120646,339,11.02939939,0
4/28/2025 0:25,120393,81,11.06963372,0
4/28/2025 0:25,119292,-956,11.10964823,0
4/28/2025 0:25,118740,-1414,11.14986372,0
4/28/2025 0:25,118810,-1260,11.18940735,0
4/28/2025 0:25,118846,-1147,11.23035741,0
4/28/2025 0:25,118874,-1049,11.27005553,0
4/28/2025 0:25,119080,-791,11.30955839,0
4/28/2025 0:25,119391,-450,11.35013628,0
4/28/2025 0:25,119471,-347,11.38940549,0
4/28/2025 0:25,119500,-298,11.43009162,0
4/28/2025 0:25,119568,-215,11.46945286,0
4/28/2025 0:25,119713,-66,11.51010776,0
4/28/2025 0:25,119877,92,11.54953647,0
4/28/2025 0:25,120012,213,11.58938813,0
4/28/2025 0:25,120163,341,11.62938714,0
4/28/2025 0:25,120276,426,11.67025423,0
4/28/2025 0:25,120374,491,11.71040678,0
4/28/2025 0:25,120509,587,11.74959636,0
4/28/2025 0:25,120612,647,11.78987074,0
4/28/2025 0:25,120061,90,11.83023119,0
4/28/2025 0:25,119151,-769,11.86940527,0
4/28/2025 0:25,118951,-908,11.9099586,0
4/28/2025 0:25,118942,-860,11.95005083,0
4/28/2025 0:25,118945,-803,11.98966718,0
4/28/2025 0:25,119043,-661,12.02940917,0
4/28/2025 0:25,119376,-308,12.06980634,0
4/28/2025 0:25,119638,-43,12.10995221,0
4/28/2025 0:25,119665,-15,12.15003371,0
4/28/2025 0:25,119672,-7,12.19001126,0
4/28/2025 0:25,119783,97,12.22939038,0
4/28/2025 0:25,119947,245,12.26981235,0
4/28/2025 0:25,120129,400,12.31024528,0
4/28/2025 0:25,120310,545,12.34964108,0
4/28/2025 0:25,120426,620,12.38982487,0
4/28/2025 0:25,120504,654,12.42957759,0
4/28/2025 0:25,120569,674,12.47005415,0
4/28/2025 0:25,120637,696,12.51024365,0
4/28/2025 0:25,120652,667,12.54969358,0
4/28/2025 0:25,119900,-80,12.58970213,0
4/28/2025 0:25,118921,-993,12.63015699,0
4/28/2025 0:25,118796,-1048,12.67942309,0
4/28/2025 0:25,118919,-867,12.72007918,0
4/28/2025 0:25,119033,-706,12.76036263,0
4/28/2025 0:25,119284,-427,12.80007219,0
4/28/2025 0:25,119616,-89,12.83985758,0
4/28/2025 0:25,119704,-1,12.8793757,0
4/28/2025 0:25,119717,12,12.92001081,0
4/28/2025 0:25,119841,127,12.95977688,0
4/28/2025 0:25,120051,316,12.99973202,0
4/28/2025 0:25,120215,450,13.04035878,0
4/28/2025 0:25,120334,534,13.08050156,0
4/28/2025 0:25,120450,609,13.12010455,0
4/28/2025 0:25,120544,659,13.15940642,0
4/28/2025 0:25,120630,699,13.19966197,0
4/28/2025 0:25,120740,758,13.23944044,0
4/28/2025 0:25,120676,651,13.27941513,0
4/28/2025 0:25,119689,-315,13.31959224,0
4/28/2025 0:25,118848,-1084,13.36014032,0
4/28/2025 0:25,118805,-1056,13.3994987,0
