Time (real),IR Value raw,IR Value filtered,Time (s),Label
4/25/2025 12:22,112744,370,0.120252132,0
4/25/2025 12:22,112733,337,0.120365143,0
4/25/2025 12:22,112536,131,0.120576382,0
4/25/2025 12:22,112269,-127,0.120710135,0
4/25/2025 12:22,112338,-55,0.120830774,0
4/25/2025 12:22,112502,103,0.120943308,0
4/25/2025 12:22,112593,181,0.160725117,0
4/25/2025 12:22,112635,210,0.200357676,0
4/25/2025 12:22,112627,189,0.240849733,0
4/25/2025 12:22,112616,167,0.280140877,0
4/25/2025 12:22,112635,174,0.320215464,0
4/25/2025 12:22,112664,191,0.360450745,0
4/25/2025 12:22,112694,207,0.401064873,0
4/25/2025 12:22,112722,220,0.440518379,0
4/25/2025 12:22,112714,199,0.480413198,0
4/25/2025 12:22,112747,218,0.530403614,0
4/25/2025 12:22,112766,222,0.570324659,0
4/25/2025 12:22,112607,59,0.60042882,0
4/25/2025 12:22,112437,-104,0.650286913,0
4/25/2025 12:22,112457,-79,0.690692902,0
4/25/2025 12:22,112558,21,0.730024338,0
4/25/2025 12:22,112649,105,0.770599365,0
4/25/2025 12:22,112703,149,0.810717583,0
4/25/2025 12:22,112736,171,0.948788881,0
4/25/2025 12:22,112729,153,0.948961496,0
4/25/2025 12:22,112727,142,0.949084044,0
4/25/2025 12:22,112739,144,0.971025944,0
4/25/2025 12:22,112778,172,1.010955334,0
4/25/2025 12:22,112820,201,1.050649643,0
4/25/2025 12:22,112871,236,1.090486526,0
4/25/2025 12:22,112901,249,1.130849361,0
4/25/2025 12:22,112799,138,1.170883656,0
4/25/2025 12:22,112491,-159,1.210293055,0
4/25/2025 12:22,112366,-266,1.250289679,0
4/25/2025 12:22,112528,-98,1.29058814,0
4/25/2025 12:22,112689,59,1.330116749,0
4/25/2025 12:22,112779,140,1.370562553,0
4/25/2025 12:22,112811,161,1.410013199,0
4/25/2025 12:22,112824,163,1.450318575,0
4/25/2025 12:22,112829,158,1.490901947,0
4/25/2025 12:22,112854,171,1.53027463,0
4/25/2025 12:22,112914,217,1.575707197,0
4/25/2025 12:22,112969,255,1.610980988,0
4/25/2025 12:22,112980,249,1.650840521,0
4/25/2025 12:22,113022,273,1.690355539,0
4/25/2025 12:22,113012,247,1.730754375,0
4/25/2025 12:22,112791,24,1.770264149,0
4/25/2025 12:22,112445,-302,1.810281515,0
4/25/2025 12:22,112429,-298,1.850162983,0
4/25/2025 12:22,112618,-102,1.891720295,0
4/25/2025 12:22,112766,43,1.930869579,0
4/25/2025 12:22,112849,118,1.970100164,0
4/25/2025 12:22,112877,137,2.009989738,0
4/25/2025 12:22,112902,152,2.050636292,0
4/25/2025 12:22,112912,152,2.090686798,0
4/25/2025 12:22,112941,170,2.130820751,0
4/25/2025 12:22,112980,196,2.170866966,0
4/25/2025 12:22,113014,215,2.215463161,0
4/25/2025 12:22,113039,225,2.255923271,0
4/25/2025 12:22,113063,234,2.292541265,0
4/25/2025 12:22,112955,118,2.338106155,0
4/25/2025 12:22,112517,-300,2.371590137,0
4/25/2025 12:22,112296,-488,2.410881281,0
4/25/2025 12:22,112454,-310,2.45037961,0
4/25/2025 12:22,112636,-120,2.490971565,0
4/25/2025 12:22,112773,16,2.530808926,0
4/25/2025 12:22,112851,88,2.5704,0
4/25/2025 12:22,112874,105,2.610875368,0
4/25/2025 12:22,112859,84,2.65014863,0
4/25/2025 12:22,112878,97,2.69042182,0
4/25/2025 12:22,112922,132,2.73025465,0
4/25/2025 12:22,112966,165,2.770378828,0
4/25/2025 12:22,113036,220,2.810789824,0
4/25/2025 12:22,113070,238,2.850152016,0
4/25/2025 12:22,113063,217,2.89003706,0
4/25/2025 12:22,112818,-26,2.940249443,0
4/25/2025 12:22,112400,-417,2.980897903,0
4/25/2025 12:22,112392,-398,3.02093935,0
4/25/2025 12:22,112627,-153,3.061158419,0
4/25/2025 12:22,112797,16,3.095423222,0
4/25/2025 12:22,112896,108,3.140702009,0
4/25/2025 12:22,112933,136,3.180900574,0
4/25/2025 12:22,112910,106,3.220595598,0
4/25/2025 12:22,112931,119,3.260006189,0
4/25/2025 12:22,112985,162,3.300911665,0
4/25/2025 12:22,113036,200,3.340604782,0
4/25/2025 12:22,113083,232,3.380883932,0
4/25/2025 12:22,113102,235,3.412548304,0
4/25/2025 12:22,113126,243,3.460006714,0
4/25/2025 12:22,113094,198,3.500474691,0
4/25/2025 12:22,112803,-87,3.5405972,0
4/25/2025 12:22,112538,-330,3.580198765,0
4/25/2025 12:22,112653,-202,3.62055707,0
4/25/2025 12:22,112846,-8,3.660522699,0
4/25/2025 12:22,112964,103,3.700923204,0
4/25/2025 12:22,113038,166,3.740374804,0
4/25/2025 12:22,113059,175,3.780489922,0
4/25/2025 12:22,113080,184,3.820098162,0
4/25/2025 12:22,113112,202,3.860184431,0
4/25/2025 12:22,113151,226,3.90001893,0
4/25/2025 12:22,113181,240,3.940718174,0
4/25/2025 12:22,113212,254,3.983986378,0
4/25/2025 12:22,113239,264,4.01654911,0
4/25/2025 12:22,113285,291,4.058289766,0
4/25/2025 12:22,113179,173,4.100385904,0
4/25/2025 12:22,112788,-204,4.14044404,0
4/25/2025 12:22,112634,-336,4.180876732,0
4/25/2025 12:22,112808,-152,4.220792294,0
4/25/2025 12:22,112954,-5,4.260461569,0
4/25/2025 12:22,113081,114,4.300248861,0
4/25/2025 12:22,113132,155,4.340060949,0
4/25/2025 12:22,113118,132,4.379996777,0
4/25/2025 12:22,113093,100,4.420761347,0
4/25/2025 12:22,113098,99,4.460074425,0
4/25/2025 12:22,113123,116,4.500398874,0
4/25/2025 12:22,113184,166,4.540313959,0
4/25/2025 12:22,113215,185,4.580079794,0
4/25/2025 12:22,113229,186,4.620826244,0
4/25/2025 12:22,113229,175,4.660697222,0
4/25/2025 12:22,112943,-104,4.70071578,0
4/25/2025 12:22,112534,-481,4.740736246,0
4/25/2025 12:22,112591,-398,4.782314539,0
4/25/2025 12:22,112800,-177,4.820245504,0
4/25/2025 12:22,112940,-34,4.86040473,0
4/25/2025 12:22,113037,59,4.900521517,0
4/25/2025 12:22,113046,63,4.940029144,0
4/25/2025 12:22,113045,59,4.980523825,0
4/25/2025 12:22,113077,85,5.02085495,0
4/25/2025 12:22,113132,131,5.060248613,0
4/25/2025 12:22,113172,161,5.100285769,0
4/25/2025 12:22,113212,188,5.141074181,0
4/25/2025 12:22,113229,192,5.180753469,0
4/25/2025 12:22,113255,205,5.220297813,0
4/25/2025 12:22,113272,208,5.260707855,0
4/25/2025 12:22,112996,-64,5.300577402,0
4/25/2025 12:22,112554,-474,5.340941906,0
4/25/2025 12:22,112575,-425,5.38049531,0
4/25/2025 12:22,112772,-214,5.421132088,0
4/25/2025 12:22,112937,-46,5.472688437,0
4/25/2025 12:22,113050,63,5.510175705,0
4/25/2025 12:22,113118,123,5.550760508,0
4/25/2025 12:22,113129,126,5.590127468,0
4/25/2025 12:22,113149,137,5.630007982,0
4/25/2025 12:22,113178,155,5.670667887,0
4/25/2025 12:22,113223,188,5.710279703,0
4/25/2025 12:22,113280,230,5.750260353,0
4/25/2025 12:22,113339,271,5.79022336,0
4/25/2025 12:22,113376,288,5.830576181,0
4/25/2025 12:22,113383,277,5.870876074,0
4/25/2025 12:22,113115,8,5.910004854,0
4/25/2025 12:22,112614,-462,5.950325489,0
4/25/2025 12:22,112610,-437,5.990470409,0
4/25/2025 12:22,112868,-167,6.030134916,0
4/25/2025 12:22,113048,12,6.070051432,0
4/25/2025 12:22,113177,132,6.110637903,0
4/25/2025 12:22,113229,173,6.15012455,0
4/25/2025 12:22,113219,152,6.190561056,0
4/25/2025 12:22,113234,157,6.230716944,0
4/25/2025 12:22,113273,184,6.270834446,0
4/25/2025 12:22,113322,218,6.31021452,0
4/25/2025 12:22,113359,239,6.350641966,0
4/25/2025 12:22,113396,259,6.390709639,0
4/25/2025 12:22,113420,265,6.430581808,0
4/25/2025 12:22,113428,256,6.470243692,0
4/25/2025 12:22,113239,63,6.510680437,0
4/25/2025 12:22,112759,-391,6.550816774,0
4/25/2025 12:22,112726,-397,6.590121031,0
4/25/2025 12:22,112943,-169,6.63065958,0
4/25/2025 12:22,113093,-18,6.670652628,0
4/25/2025 12:22,113187,72,6.710529089,0
4/25/2025 12:22,113237,114,6.750270128,0
4/25/2025 12:22,113247,116,6.790706873,0
4/25/2025 12:22,113262,123,6.83011961,0
4/25/2025 12:22,113271,124,6.870392561,0
4/25/2025 12:22,113313,156,6.910187244,0
4/25/2025 12:22,113328,160,6.950424671,0
4/25/2025 12:22,113379,198,6.990043402,0
4/25/2025 12:22,113419,223,7.030642033,0
4/25/2025 12:22,113448,236,7.070667982,0
4/25/2025 12:22,113314,96,7.11034584,0
4/25/2025 12:22,112959,-243,7.150027514,0
4/25/2025 12:22,112877,-305,7.190085649,0
4/25/2025 12:22,113084,-91,7.230395794,0
4/25/2025 12:22,113223,45,7.270070791,0
4/25/2025 12:22,113326,138,7.310910463,0
4/25/2025 12:22,113354,156,7.350460291,0
4/25/2025 12:22,113342,135,7.390295029,0
4/25/2025 12:22,113318,104,7.430893421,0
4/25/2025 12:22,113349,127,7.470079422,0
4/25/2025 12:22,113391,158,7.510982752,0
4/25/2025 12:22,113436,191,7.550237179,0
4/25/2025 12:22,113465,206,7.590068102,0
4/25/2025 12:22,113502,228,7.630580902,0
4/25/2025 12:22,113478,191,7.670780182,0
4/25/2025 12:22,113253,-32,7.710235834,0
4/25/2025 12:22,112910,-351,7.750490427,0
4/25/2025 12:22,112968,-275,7.790593147,0
4/25/2025 12:22,113181,-58,7.840717077,0
4/25/2025 12:22,113308,65,7.870762587,0
4/25/2025 12:22,113385,133,7.92077899,0
4/25/2025 12:22,113413,151,7.960709572,0
4/25/2025 12:22,113430,157,8.000159979,0
4/25/2025 12:22,113442,159,8.040501118,0
4/25/2025 12:22,113481,185,8.080741882,0
4/25/2025 12:22,113517,208,8.120761395,0
4/25/2025 12:22,113549,225,8.160285711,0
4/25/2025 12:22,113567,228,8.20028615,0
4/25/2025 12:22,113599,243,8.240714788,0
4/25/2025 12:22,113527,161,8.280890703,0
4/25/2025 12:22,113038,-308,8.320156813,0
4/25/2025 12:22,112744,-564,8.360042095,0
4/25/2025 12:22,112861,-419,8.400187492,0
4/25/2025 12:22,113071,-196,8.44109416,0
4/25/2025 12:22,113252,-14,8.480039358,0
4/25/2025 12:22,113386,112,8.520232439,0
4/25/2025 12:22,113426,143,8.560892105,0
4/25/2025 12:22,113403,113,8.600324631,0
4/25/2025 12:22,113402,105,8.640197992,0
4/25/2025 12:22,113421,116,8.68043232,0
4/25/2025 12:22,113498,181,8.720876455,0
4/25/2025 12:22,113535,204,8.760013103,0
4/25/2025 12:22,113573,227,8.800711155,0
4/25/2025 12:22,113593,232,8.840277433,0
4/25/2025 12:22,113399,35,8.880018234,0
4/25/2025 12:22,113011,-331,8.920508146,0
4/25/2025 12:22,112911,-404,8.960577488,0
4/25/2025 12:22,113061,-238,9.000714302,0
4/25/2025 12:22,113218,-76,9.041021824,0
4/25/2025 12:22,113356,59,9.080922365,0
4/25/2025 12:22,113442,136,9.120750904,0
4/25/2025 12:22,113469,152,9.160084724,0
4/25/2025 12:22,113498,170,9.200139046,0
4/25/2025 12:22,113525,185,9.241073132,0
4/25/2025 12:22,113547,194,9.280555964,0
4/25/2025 12:22,113593,225,9.320732117,0
4/25/2025 12:22,113610,227,9.360656738,0
4/25/2025 12:22,113628,230,9.400774479,0
4/25/2025 12:22,113556,148,9.440214396,0
4/25/2025 12:22,113106,-283,9.480383158,0
4/25/2025 12:22,112877,-480,9.520466566,0
4/25/2025 12:22,113068,-271,9.560258389,0
4/25/2025 12:22,113286,-50,9.60015583,0
4/25/2025 12:22,113414,73,9.640156984,0
4/25/2025 12:22,113509,158,9.680773735,0
4/25/2025 12:22,113552,188,9.720867872,0
4/25/2025 12:22,113587,209,9.76089263,0
4/25/2025 12:22,113587,196,9.800282717,0
4/25/2025 12:22,113625,220,9.840773821,0
4/25/2025 12:22,113665,244,9.880708456,0
4/25/2025 12:22,113700,261,9.92030549,0
4/25/2025 12:22,113769,310,9.960024834,0
4/25/2025 12:22,113718,242,10.00065303,0
4/25/2025 12:22,113338,-129,10.04075193,0
4/25/2025 12:22,113034,-406,10.08092332,0
4/25/2025 12:22,113137,-284,10.12105036,0
4/25/2025 12:22,113320,-95,10.16086936,0
4/25/2025 12:22,113485,66,10.20067406,0
4/25/2025 12:22,113614,183,10.24053669,0
4/25/2025 12:22,113636,192,10.28077793,0
4/25/2025 12:22,113636,180,10.32099533,0
4/25/2025 12:22,113637,170,10.37089777,0
4/25/2025 12:22,113669,189,10.41083193,0
4/25/2025 12:22,113733,237,10.45030069,0
4/25/2025 12:22,113772,259,10.49076271,0
4/25/2025 12:22,113814,282,10.53104591,0
4/25/2025 12:23,113665,125,10.57094169,0
4/25/2025 12:23,113213,-306,10.61005688,0
4/25/2025 12:23,113010,-478,10.65079546,0
4/25/2025 12:23,113185,-284,10.69026113,0
4/25/2025 12:23,113381,-82,10.73076916,0
4/25/2025 12:23,113517,51,10.77081609,0
4/25/2025 12:23,113603,128,10.81084633,0
4/25/2025 12:23,113626,142,10.85057712,0
4/25/2025 12:23,113611,119,10.89073753,0
4/25/2025 12:23,113645,143,10.93072343,0
4/25/2025 12:23,113702,188,10.97045898,0
4/25/2025 12:23,113767,237,11.01084805,0
4/25/2025 12:23,113805,258,11.05064511,0
4/25/2025 12:23,113812,248,11.09008622,0
4/25/2025 12:23,113545,-17,11.13050032,0
4/25/2025 12:23,113007,-521,11.17092037,0
4/25/2025 12:23,112996,-498,11.2109704,0
4/25/2025 12:23,113275,-206,11.25028276,0
4/25/2025 12:23,113489,8,11.2900455,0
4/25/2025 12:23,113587,99,11.33085012,0
4/25/2025 12:23,113638,141,11.37076688,0
4/25/2025 12:23,113676,168,11.41065145,0
4/25/2025 12:23,113710,189,11.45031095,0
4/25/2025 12:23,113742,207,11.49087954,0
4/25/2025 12:23,113761,212,11.53024101,0
4/25/2025 12:23,113793,229,11.57009983,0
4/25/2025 12:23,113803,224,11.61007333,0
4/25/2025 12:23,113760,170,11.65062857,0
4/25/2025 12:23,113483,-100,11.69059944,0
4/25/2025 12:23,113235,-327,11.7300005,0
4/25/2025 12:23,113355,-194,11.77013922,0
4/25/2025 12:23,113539,-9,11.8102355,0
4/25/2025 12:23,113621,68,11.8506763,0
4/25/2025 12:23,113698,136,11.89022112,0
4/25/2025 12:23,113772,197,11.93072987,0
4/25/2025 12:23,113771,184,11.97036362,0
4/25/2025 12:23,113762,164,12.01043749,0
4/25/2025 12:23,113778,169,12.05088043,0
4/25/2025 12:23,113792,171,12.090734,0
4/25/2025 12:23,113822,189,12.13074327,0
4/25/2025 12:23,113847,201,12.17084122,0
4/25/2025 12:23,113587,-56,12.21042347,0
4/25/2025 12:23,113193,-422,12.25028038,0
4/25/2025 12:23,113197,-391,12.2903893,0
4/25/2025 12:23,113381,-194,12.33090758,0
4/25/2025 12:23,113525,-47,12.37010455,0
4/25/2025 12:23,113653,76,12.41096711,0
4/25/2025 12:23,113704,119,12.45028615,0
4/25/2025 12:23,113702,110,12.49014616,0
4/25/2025 12:23,113708,108,12.53073478,0
4/25/2025 12:23,113713,106,12.57084703,0
4/25/2025 12:23,113754,138,12.61037612,0
4/25/2025 12:23,113807,179,12.66021657,0
4/25/2025 12:23,113807,168,12.69091272,0
4/25/2025 12:23,113537,-96,12.73073792,0
4/25/2025 12:23,113058,-539,12.77066898,0
4/25/2025 12:23,113099,-466,12.81083918,0
4/25/2025 12:23,113314,-236,12.86010575,0
4/25/2025 12:23,113511,-36,12.90059543,0
4/25/2025 12:23,113625,73,12.94085693,0
4/25/2025 12:23,113686,126,12.98074484,0
4/25/2025 12:23,113686,118,13.02005601,0
4/25/2025 12:23,113673,98,13.06043458,0
4/25/2025 12:23,113712,129,13.10069585,0
4/25/2025 12:23,113760,166,13.14045501,0
4/25/2025 12:23,113816,208,13.18018818,0
4/25/2025 12:23,113814,193,13.22095394,0
4/25/2025 12:23,113192,-402,13.26022124,0
4/25/2025 12:23,112470,-1054,13.30041671,0
4/25/2025 12:23,112512,-949,13.34063435,0
4/25/2025 12:23,112807,-613,13.38074279,0
4/25/2025 12:23,113073,-325,13.42013907,0
4/25/2025 12:23,113275,-115,13.46085167,0
4/25/2025 12:23,113373,-16,13.50058842,0
4/25/2025 12:23,113393,4,13.5401051,0
4/25/2025 12:23,113407,17,13.58097196,0
4/25/2025 12:23,113487,91,13.62033153,0
4/25/2025 12:23,113607,197,13.66072941,0
4/25/2025 12:23,113699,271,13.70075703,0
4/25/2025 12:23,113669,226,13.7405653,0
4/25/2025 12:23,112920,-490,13.78001857,0
4/25/2025 12:23,112255,-1083,13.82084918,0
4/25/2025 12:23,112348,-928,13.86025023,0
4/25/2025 12:23,112730,-512,13.90066123,0
4/25/2025 12:23,113014,-213,13.94042492,0
4/25/2025 12:23,113221,-6,13.98063302,0
4/25/2025 12:23,113304,72,14.0200305,0
4/25/2025 12:23,113284,49,14.0601685,0
4/25/2025 12:23,113287,49,14.10056496,0
4/25/2025 12:23,113388,140,14.14103985,0
4/25/2025 12:23,113498,235,14.18065405,0
4/25/2025 12:23,113621,335,14.22000575,0
4/25/2025 12:23,113627,320,14.26084757,0
4/25/2025 12:23,112920,-363,14.30074263,0
4/25/2025 12:23,112313,-909,14.34085679,0
4/25/2025 12:23,112464,-711,14.38079762,0
4/25/2025 12:23,112832,-321,14.42080808,0
4/25/2025 12:23,113118,-33,14.46103764,0
4/25/2025 12:23,113277,118,14.50039625,0
4/25/2025 12:23,113328,159,14.54102063,0
4/25/2025 12:23,113304,126,14.58077455,0
4/25/2025 12:23,113315,129,14.62026119,0
4/25/2025 12:23,113412,212,14.66008401,0
4/25/2025 12:23,113523,303,14.70073342,0
4/25/2025 12:23,113636,390,14.74100423,0
4/25/2025 12:23,113684,410,14.78081894,0
4/25/2025 12:23,113215,-55,14.82007408,0
4/25/2025 12:23,112338,-874,14.86071038,0
4/25/2025 12:23,112349,-809,14.90069151,0
4/25/2025 12:23,112781,-353,14.94071269,0
4/25/2025 12:23,113103,-29,14.98069859,0
4/25/2025 12:23,113295,153,15.02074862,0
4/25/2025 12:23,113381,224,15.06068587,0
4/25/2025 12:23,113381,210,15.10066152,0
4/25/2025 12:23,113418,231,15.14069128,0
4/25/2025 12:23,113493,287,15.19021893,0
4/25/2025 12:23,113578,349,15.23016882,0
4/25/2025 12:23,113658,402,15.27075553,0
4/25/2025 12:23,113715,431,15.31053376,0
4/25/2025 12:23,113369,79,15.35016656,0
4/25/2025 12:23,112392,-842,15.39009452,0
4/25/2025 12:23,112135,-1030,15.43076801,0
4/25/2025 12:23,112477,-645,15.47080398,0
4/25/2025 12:23,112844,-260,15.51006055,0
4/25/2025 12:23,113123,17,15.55039215,0
4/25/2025 12:23,113264,149,15.59006977,0
4/25/2025 12:23,113318,190,15.63078332,0
4/25/2025 12:23,113330,189,15.67088747,0
4/25/2025 12:23,113429,270,15.71089482,0
4/25/2025 12:23,113531,349,15.75016475,0
4/25/2025 12:23,113628,418,15.79072857,0
4/25/2025 12:23,113684,445,15.83070278,0
4/25/2025 12:23,113365,118,15.87021923,0
4/25/2025 12:23,112540,-663,15.91031885,0
4/25/2025 12:23,112340,-809,15.95053434,0
4/25/2025 12:23,112618,-498,15.99070978,0
4/25/2025 12:23,112940,-165,16.03081536,0
4/25/2025 12:23,113215,103,16.07026458,0
4/25/2025 12:23,113385,256,16.1101048,0
4/25/2025 12:23,113419,272,16.15069652,0
4/25/2025 12:23,113400,237,16.19034982,0
4/25/2025 12:23,113427,248,16.23057246,0
4/25/2025 12:23,113521,321,16.27084446,0
4/25/2025 12:23,113625,398,16.31020832,0
4/25/2025 12:23,113760,500,16.35017323,0
4/25/2025 12:23,113335,70,16.39008522,0
4/25/2025 12:23,112435,-778,16.43079758,0
4/25/2025 12:23,112281,-874,16.47040176,0
4/25/2025 12:23,112583,-536,16.51071548,0
4/25/2025 12:23,112908,-198,16.55070329,0
4/25/2025 12:23,113226,113,16.59002948,0
4/25/2025 12:23,113383,253,16.63034415,0
4/25/2025 12:23,113378,233,16.67083716,0
4/25/2025 12:23,113301,146,16.71003652,0
4/25/2025 12:23,113317,152,16.75023317,0
4/25/2025 12:23,113446,263,16.79025221,0
4/25/2025 12:23,113619,409,16.83000159,0
4/25/2025 12:23,113752,508,16.87069249,0
4/25/2025 12:23,113344,94,16.91105747,0
4/25/2025 12:23,112375,-820,16.95071363,0
