Time (real),IR Value raw,IR Value filtered,Time (s),Label
4/29/2025 13:32,123853,1410,0.075069427,0
4/29/2025 13:32,124005,1464,0.075331926,0
4/29/2025 13:32,124086,1449,0.075489998,0
4/29/2025 13:32,124184,1450,0.084566832,0
4/29/2025 13:32,124276,1446,0.130081415,0
4/29/2025 13:32,124333,1409,0.170125961,0
4/29/2025 13:32,124346,1333,0.211007357,0
4/29/2025 13:32,124362,1265,0.250342607,0
4/29/2025 13:32,124329,1155,0.290156126,0
4/29/2025 13:32,124244,1003,0.331048727,0
4/29/2025 13:32,124214,912,0.370921135,0
4/29/2025 13:32,124235,875,0.410075903,0
4/29/2025 13:32,123839,449,0.45102334,0
4/29/2025 13:32,122108,-1202,0.490211725,0
4/29/2025 13:32,121312,-1873,0.531124353,0
4/29/2025 13:32,121536,-1546,0.571128368,0
4/29/2025 13:32,122262,-769,0.611020327,0
4/29/2025 13:32,122878,-143,0.650143385,0
4/29/2025 13:32,123302,263,0.690546513,0
4/29/2025 13:32,123521,452,0.73064065,0
4/29/2025 13:32,123524,427,0.770055532,0
4/29/2025 13:32,123505,382,0.810048819,0
4/29/2025 13:32,123592,440,0.850139141,0
4/29/2025 13:32,123768,578,0.890146732,0
4/29/2025 13:32,123951,713,0.930622101,0
4/29/2025 13:32,124084,793,0.970113039,0
4/29/2025 13:32,124184,837,1.010160446,0
4/29/2025 13:32,124262,858,1.05007863,0
4/29/2025 13:32,124362,898,1.090597391,0
4/29/2025 13:32,123641,166,1.130212545,0
4/29/2025 13:32,122110,-1279,1.170773506,0
4/29/2025 13:32,121584,-1692,1.21107173,0
4/29/2025 13:32,121902,-1289,1.250479221,0
4/29/2025 13:32,122504,-644,1.290745497,0
4/29/2025 13:32,123075,-68,1.33055687,0
4/29/2025 13:32,123508,342,1.370737791,0
4/29/2025 13:32,123717,517,1.410378456,0
4/29/2025 13:32,123786,549,1.450653315,0
4/29/2025 13:32,123807,535,1.590575695,0
4/29/2025 13:32,123912,600,1.590761423,0
4/29/2025 13:32,124043,685,1.590916395,0
4/29/2025 13:32,124144,737,1.610100508,0
4/29/2025 13:32,124242,783,1.65062952,0
4/29/2025 13:32,124313,800,1.690685272,0
4/29/2025 13:32,124373,807,1.730042934,0
4/29/2025 13:32,123678,105,1.770494699,0
4/29/2025 13:32,122098,-1383,1.810156584,0
4/29/2025 13:32,121519,-1839,1.85020113,0
4/29/2025 13:32,121809,-1452,1.890547037,0
4/29/2025 13:32,122373,-833,1.940507412,0
4/29/2025 13:32,122955,-235,1.980181217,0
4/29/2025 13:32,123474,266,2.021052837,0
4/29/2025 13:32,123743,502,2.060323477,0
4/29/2025 13:32,123798,522,2.100675106,0
4/29/2025 13:32,123782,474,2.14079833,0
4/29/2025 13:32,123888,544,2.180672646,0
4/29/2025 13:32,124061,672,2.223973989,0
4/29/2025 13:32,124197,758,2.25354147,0
4/29/2025 13:32,124290,798,2.300963879,0
4/29/2025 13:32,124365,818,2.340133905,0
4/29/2025 13:32,124063,484,2.380485058,0
4/29/2025 13:32,122379,-1125,2.420739412,0
4/29/2025 13:32,121392,-1980,2.460618734,0
4/29/2025 13:32,121496,-1759,2.500736475,0
4/29/2025 13:32,121990,-1186,2.540328741,0
4/29/2025 13:32,122487,-646,2.580775976,0
4/29/2025 13:32,122983,-140,2.624179363,0
4/29/2025 13:32,123326,190,2.655905485,0
4/29/2025 13:32,123414,261,2.69811368,0
4/29/2025 13:32,123413,244,2.734614372,0
4/29/2025 13:32,123491,302,2.773562908,0
4/29/2025 13:32,123744,520,2.823444366,0
4/29/2025 13:32,124039,764,2.860019684,0
4/29/2025 13:32,124255,919,2.900631905,0
4/29/2025 13:32,124401,998,2.940176964,0
4/29/2025 13:32,124338,877,2.980178833,0
4/29/2025 13:32,122738,-678,3.020200014,0
